frame_number, orig_local_time, orig_local_time2, local_time, game_elapsed_time, time_diff, inter_data_frame_number,emotion-1,emotion-2,emotion-3,emotion-4,emotion-5,emotion-6,emotion-7,emotion-8,emotion-9,expression-1,expression-2,expression-3,expression-4,expression-5,expression-6,expression-7,expression-8,expression-9,expression-10,expression-11,expression-12,expression-13,expression-14,expression-15,expression-16,expression-17,expression-18,expression-19,expression-20,expression-21,measurement-1,measurement-2,measurement-3,measurement-4
15,,,2018-02-25-15:36:47,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,,,2018-02-25-15:36:47,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,,,2018-02-25-15:36:47,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,,,2018-02-25-15:36:48,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,,,2018-02-25-15:36:48,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,,,2018-02-25-15:36:48,,0,0,0.00014957405801396817,0.0001019476039800793,0.43266332149505615,96.45532989501953,68.85472106933594,0.04531466215848923,0.004350027069449425,12.566722869873047,-0.111846923828125,98.42159271240234,7.369816756863656e-09,68.85472106933594,8.48048075567931e-05,99.99358367919922,0.18010510504245758,5.053131462773308e-05,2.629431037348695e-07,0.0012631496647372842,1.1592546798055992e-06,0.00010045553062809631,0.11489792913198471,6.104046769905835e-05,89.91658782958984,0.0007366702775470912,0.0010621845722198486,7.614422981028213e-10,6.898050486370266e-08,7.763279796790812e-08,0.0005353878950700164,0.08346948027610779,50.06501388549805,1.3357917070388794,-28.268674850463867,0.5615036487579346
21,,,2018-02-25-15:36:48,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,,,2018-02-25-15:36:48,,0,0,0.00013871084956917912,7.27568258298561e-05,0.7588738799095154,0.3568445146083832,70.9298095703125,0.055298496037721634,0.005357909016311169,15.926080703735352,-3.328765869140625,89.08638000488281,4.2450341908306655e-08,70.9298095703125,0.0009518884471617639,99.13864135742188,4.08392333984375,0.00182410201523453,3.46311368470964e-10,7.3875035013770685e-06,5.2210184549039695e-06,4.978373908670619e-05,4.204770088195801,0.00037761236308142543,5.816262245178223,2.7128433430334553e-05,0.18676191568374634,8.283421060184537e-09,7.002012747392428e-09,9.966878167233517e-08,0.024224530905485153,0.026222731918096542,51.117191314697266,-11.502026557922363,-17.696975708007812,7.2965803146362305
23,,,2018-02-25-15:36:49,,0,0,8.910568431019783e-05,2.3190059437183663e-06,0.6135896444320679,98.74333953857422,83.09857177734375,0.8491945266723633,0.32022884488105774,84.40441131591797,-23.131874084472656,88.87024688720703,1.0143490669634048e-07,83.09857177734375,9.362396440337761e-07,96.90119934082031,71.40057373046875,0.00038215788663364947,1.1722469661634705e-09,0.38489246368408203,4.561235389388685e-09,2.697965145111084,2.2739529609680176,6.159212716738693e-06,99.89707946777344,1.1489276885986328,97.6815185546875,1.1550612271093996e-06,4.04053616875899e-06,2.1627037938287685e-08,0.00040138085023500025,0.007503046188503504,52.14785385131836,-11.612223625183105,-28.600160598754883,6.501251697540283
24,,,2018-02-25-15:36:49,,0,0,0.0012307455763220787,0.0021582492627203465,0.5898576974868774,0.21846169233322144,10.89916706085205,0.19928519427776337,0.0007882012869231403,4.88483190536499,-2.382171630859375,80.61588287353516,2.9357982711530894e-08,10.89916706085205,1.7997117538470775e-05,17.190547943115234,2.7549126148223877,1.5507222997257486e-05,2.969006800412899e-07,0.3702467679977417,2.1687208572984673e-05,99.861572265625,2.0268747806549072,0.0007233318756334484,1.1851906776428223,1.0859215259552002,1.3311889171600342,1.4224645461524688e-08,2.7183442163902782e-09,5.659312023453822e-07,0.0325954370200634,0.0007165990537032485,51.26115417480469,-14.87379264831543,-23.64423370361328,-8.436283111572266
25,,,2018-02-25-15:36:49,,0,0,0.0017869031289592385,0.004791914019733667,0.42512550950050354,0.19393953680992126,0.7818104028701782,0.127225860953331,0.0008604705799371004,2.3699018955230713,0.021449431777000427,69.0606460571289,6.614578884622802e-10,0.7818104028701782,2.7949977265961934e-07,4.948148727416992,0.016744663938879967,1.1106653801107313e-06,1.5847072063479573e-05,4.2024545109597966e-05,7.254849606397329e-06,99.28685760498047,0.001781477127224207,0.028031788766384125,0.08154820650815964,0.0013303192099556327,0.19551420211791992,3.195167153080547e-07,2.1424891656351974e-06,1.1832507880171761e-05,2.989333152770996,0.0007147440337575972,50.72840881347656,-17.985219955444336,-17.608728408813477,-13.077219009399414
26,,,2018-02-25-15:36:49,,0,0,0.001813265378586948,0.004748398903757334,0.4263571798801422,0.19210131466388702,0.5336944460868835,0.13078388571739197,0.0008805390098132193,2.41676926612854,-0.138916015625,70.73454284667969,4.9818403624612984e-08,0.5336944460868835,1.013924520520959e-05,2.8750083446502686,0.5853871703147888,1.3920372339271125e-06,1.2260429116395244e-07,0.0002869156014639884,1.7425882958832517e-07,99.85671997070312,0.03718681260943413,0.058960624039173126,0.013576245866715908,0.007327768951654434,2.568349599838257,1.070666444391577e-09,1.2673150306952152e-09,3.624552846304141e-06,3.0948619842529297,0.0010552936000749469,50.82896041870117,-17.587369918823242,-8.34961986541748,-11.982843399047852
27,,,2018-02-25-15:36:49,,0,0,0.0018280288204550743,0.0038658156991004944,0.431409627199173,0.19300386309623718,0.028832372277975082,0.11161025613546371,0.0014422418316826224,2.1931724548339844,-1.2147293090820312,72.26445007324219,1.1182902426298824e-06,0.028832372277975082,3.059371692870627e-06,99.99990844726562,3.899296283721924,4.513953172136098e-06,2.3388016856529248e-08,5.128204975335393e-06,1.7175372022393276e-06,92.17316436767578,0.0949719175696373,0.0025891470722854137,0.017985142767429352,0.00011784132948378101,1.1081770658493042,6.124946105856566e-10,5.159357829853661e-09,5.736885213991627e-05,0.14818720519542694,0.0009862076258286834,48.43583297729492,-17.211912155151367,-7.193028450012207,-14.159258842468262
28,,,2018-02-25-15:36:50,,0,0,0.0017728235106915236,0.0034246211871504784,0.4264276623725891,0.1928119957447052,0.8594102263450623,0.0471041239798069,0.004095753189176321,1.2219246625900269,-1.704071044921875,74.0208740234375,1.4583298252546228e-05,0.8594102263450623,8.128079684865952e-07,85.1490707397461,5.631479263305664,2.994275291712256e-06,1.538570160164454e-08,0.0009317785734310746,6.783290018574917e-07,63.706363677978516,0.0006107254303060472,4.872561476076953e-05,0.0068107177503407,0.028736650943756104,7.467697620391846,1.397684572246316e-11,4.258286778746623e-11,1.0040232155006379e-05,0.0007070600404404104,0.06715645641088486,51.45917510986328,-16.764732360839844,-8.722160339355469,-17.082210540771484
29,,,2018-02-25-15:36:50,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,,,2018-02-25-15:36:50,,0,0,0.0018174255965277553,0.0043496666476130486,0.4252997636795044,0.19275446236133575,0.1758480668067932,0.004691421054303646,0.025222953408956528,0.20077186822891235,-0.24822998046875,81.23536682128906,6.637163551204139e-06,0.1758480668067932,0.0037015252746641636,4.229291405977165e-08,0.8012759685516357,5.778677586931735e-05,1.8337919982513995e-06,2.3756985683576204e-05,0.01935688778758049,0.00862626638263464,6.861668225610629e-05,3.7086084603288327e-07,0.00396168977022171,0.0017040959792211652,0.019092747941613197,1.9065735656909055e-09,1.3164959788980468e-08,1.0109790782308892e-10,0.004210346844047308,0.009122176095843315,51.132144927978516,-14.673115730285645,-28.67315673828125,-11.205389976501465
31,,,2018-02-25-15:36:50,,0,0,0.0018284368561580777,0.004533677827566862,0.42589083313941956,0.1949305683374405,0.009918667376041412,0.004609476774930954,0.024723924696445465,0.19603942334651947,-0.149078369140625,79.17572784423828,5.632298627489263e-09,0.009918667376041412,0.0014269450912252069,1.0594053412305016e-11,0.4442386329174042,1.579520869654516e-08,0.05047798529267311,1.2820333242416382,2.159759242204018e-05,0.002949177287518978,0.000541653367690742,3.1280309485737234e-05,0.10984780639410019,1.3172482340451097e-06,0.030926192179322243,6.224296157597564e-06,0.00015406559396069497,3.305266815800678e-08,0.5047739148139954,0.0002203414187533781,52.13376235961914,-15.322248458862305,-34.26695251464844,-5.266146183013916
32,,,2018-02-25-15:36:51,,0,0,9.071524982573465e-05,6.757363735232502e-06,0.42961007356643677,0.4339406192302704,82.60637664794922,1.7643662691116333,0.03585734963417053,88.54011535644531,-17.13605499267578,76.547607421875,1.1106645984859664e-11,82.60637664794922,5.759539476457576e-07,2.6638811156942666e-09,56.923545837402344,1.5745266864541918e-05,2.8222217451912e-07,0.8489950299263,4.487045717621596e-12,39.882816314697266,0.038628507405519485,2.6999228794011287e-05,7.664312362670898,0.07938872277736664,11.445792198181152,1.1937378303628066e-06,1.7136766450320806e-09,4.1689690988278016e-07,12.170949935913086,0.0002492578933015466,53.92338943481445,-16.085298538208008,-35.38926696777344,3.418689727783203
33,,,2018-02-25-15:36:51,,0,0,0.0009139447938650846,0.001996790524572134,0.4567011296749115,0.19624927639961243,19.087230682373047,0.01238710805773735,0.014638228341937065,0.8683499097824097,-1.3639907836914062,66.94466400146484,4.35636596241018e-12,19.087230682373047,5.301829446580086e-07,2.591007963737013e-10,3.4918487071990967,0.00025244776043109596,3.6479377740761265e-07,0.0252275001257658,1.2606874433274129e-09,7.5397796630859375,0.4458993077278137,0.0014877759385854006,0.17445746064186096,0.1995798945426941,2.734144926071167,1.8661074136616662e-05,1.1497759189182943e-08,0.012480715289711952,11.421452522277832,4.185200305073522e-05,52.856903076171875,-18.471582412719727,-23.38150405883789,1.886826753616333
34,,,2018-02-25-15:36:51,,0,0,0.0017997450195252895,0.004357351455837488,0.47093066573143005,0.1928013414144516,0.5092456340789795,0.10506235063076019,0.0010537599446251988,2.039968490600586,-0.395904541015625,52.67395782470703,1.0224809822607928e-13,0.5092456340789795,3.893833699919469e-09,1.579925253125669e-11,0.12942004203796387,0.00021238948102109134,4.433037048556798e-08,0.012421388179063797,1.4800277670090622e-10,93.6677474975586,0.7373499870300293,0.012907000258564949,0.015367497690021992,0.0023309150710701942,21.613096237182617,1.2297479656808719e-07,5.230314792381563e-11,1.575295755174011e-05,0.12911531329154968,1.9659712052089162e-05,52.378684997558594,-21.464696884155273,-21.201698303222656,0.17146815359592438
35,,,2018-02-25-15:36:51,,0,0,0.00023469292500521988,0.00019693784997798502,0.52686607837677,0.19269300997257233,56.46607208251953,0.029509777203202248,0.006107049528509378,6.307586193084717,-1.6552352905273438,66.36729431152344,7.88378737293094e-12,56.46607208251953,0.20206210017204285,0.003295522416010499,0.39857420325279236,1.0083025693893433,1.2906656188249599e-08,0.5570934414863586,1.4546448255714495e-05,0.3064008057117462,1.5311996936798096,1.1351366083545145e-05,0.0009628883562982082,0.008996482007205486,0.08185847103595734,3.2901621125347447e-06,8.280099939028673e-10,0.0021508624777197838,0.00029340319451875985,0.00020483371918089688,54.87474060058594,-18.601472854614258,-7.798108100891113,1.6859992742538452
36,,,2018-02-25-15:36:51,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,,,2018-02-25-15:36:52,,0,0,0.0004113360773772001,0.0004515487526077777,0.43191295862197876,0.19270886480808258,41.0348014831543,0.01964760012924671,0.009054318070411682,2.6800553798675537,-0.5396652221679688,75.87360382080078,1.3962651868038023e-10,41.0348014831543,0.00013381293683778495,0.008328260853886604,1.4756401777267456,0.06655062735080719,5.118043645779835e-06,9.279619216918945,8.906187454194026e-10,1.512884497642517,0.09741659462451935,1.5892706528575218e-07,0.0017346377717331052,0.0034646508283913136,0.061489902436733246,4.6038675804993545e-07,6.403661814147199e-07,0.00021258281776681542,0.3558729887008667,0.0007871969719417393,54.739498138427734,-16.271188735961914,-17.106069564819336,-2.246103525161743
38,,,2018-02-25-15:36:52,,0,0,0.0010386921931058168,0.0019191720057278872,0.44182631373405457,0.1959579735994339,15.561267852783203,0.13481837511062622,0.0009228467242792249,4.221596717834473,-0.143890380859375,61.10002899169922,2.762546580381553e-10,15.561267852783203,6.322911616507554e-08,1.7419368703031068e-07,0.02805432677268982,0.0005340910865925252,8.795945518613735e-07,0.0005565580795519054,2.637838515326396e-12,86.18179321289062,0.26590871810913086,1.4354138329508714e-05,0.15941214561462402,0.004304141737520695,2.5689563751220703,5.663631554853055e-07,5.1910431508872534e-09,3.7981052969371376e-07,0.0004643077845685184,0.0013833597768098116,52.780574798583984,-19.742406845092773,-4.143157482147217,-1.6441748142242432
39,,,2018-02-25-15:36:52,,0,0,9.370104817207903e-05,4.495995017350651e-05,1.159175992012024,0.1927090436220169,81.7156982421875,0.07125363498926163,0.0031091892160475254,24.769418716430664,-3.8686599731445312,48.679420471191406,5.699326080521594e-11,81.7156982421875,0.00044690477079711854,0.00013648559979628772,0.2969512939453125,0.21905580163002014,4.888934199698269e-07,1.3290956020355225,8.760608238844725e-09,0.8274003863334656,7.251269340515137,4.623996119335061e-06,0.0017457730136811733,0.002505027689039707,0.16688543558120728,1.3562472531702952e-06,5.629238408744186e-09,0.001952463760972023,0.017442338168621063,0.0006779154646210372,51.132328033447266,-22.264177322387695,-0.9346688389778137,-1.1405643224716187
40,,,2018-02-25-15:36:52,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.677446365356445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.12236785888672,-26.313526153564453,-2.389892101287842,-2.7618768215179443
41,,,2018-02-25-15:36:52,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,,,2018-02-25-15:36:53,,0,0,0.0018278580391779542,0.004540414549410343,0.4480752944946289,0.19284895062446594,0.5693389773368835,0.12267401069402695,0.0008885766146704555,2.240457534790039,-0.37982177734375,95.38863372802734,5.883221021463214e-09,0.020465027540922165,0.0011764655355364084,7.02495813369751,2.424350142860021e-08,0.0002924461441580206,1.1074419159484705e-09,0.00032931051100604236,8.686972137184057e-07,98.91560363769531,0.19000409543514252,0.00039976113475859165,0.008866919204592705,0.5693389773368835,95.26512908935547,4.343141297991071e-12,1.2093898799081515e-11,1.477957903261995e-05,0.12291330844163895,0.05056346580386162,58.02677917480469,-6.852821350097656,-21.41563606262207,-16.486671447753906
43,,,2018-02-25-15:36:53,,0,0,0.001807040418498218,0.004553857259452343,0.4307286739349365,0.19313910603523254,0.13944754004478455,0.11485115438699722,0.000965816609095782,2.1128110885620117,-0.0972442626953125,95.13056945800781,0.12843963503837585,0.13944754004478455,3.6679566619568504e-06,0.25026488304138184,1.2092383485651226e-06,0.020205294713377953,2.646055008881376e-06,0.3289913237094879,0.0009873538510873914,96.60484313964844,0.07809638231992722,0.012571959756314754,0.008972853422164917,0.03559939190745354,12.196681022644043,4.1153661034520894e-10,7.788793823237938e-07,2.029776806011796e-05,0.017171163111925125,0.10825002938508987,65.02584838867188,7.138630390167236,-19.536121368408203,-27.325984954833984
44,,,2018-02-25-15:36:53,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,,,2018-02-25-15:36:53,,0,0,0.001866447040811181,0.004484555218368769,0.44037237763404846,0.19085103273391724,0.1387600600719452,0.12606388330459595,0.0008544422453269362,2.2910337448120117,-0.0413055419921875,84.25399780273438,0.044709399342536926,0.04831381514668465,2.625216666274355e-07,92.48725891113281,9.618228432373144e-06,0.00020059660892002285,3.157218131377704e-08,0.0006370372720994055,1.0782367098727264e-05,99.89372253417969,0.3089506924152374,0.1387600600719452,0.00043880491284653544,0.0240566935390234,54.186012268066406,2.833761891807285e-09,4.013728238660974e-10,2.2225509610507288e-07,0.0016159601509571075,0.006982720457017422,67.4513931274414,13.613751411437988,-9.64887809753418,-25.720474243164062
46,,,2018-02-25-15:36:53,,0,0,0.001812871196307242,0.004507639445364475,0.425019770860672,0.19266420602798462,0.24830372631549835,0.00505845295265317,0.021594220772385597,0.21090644598007202,-0.01953125,83.99651336669922,2.3963875719346106e-05,0.24830372631549835,4.361875471659005e-05,99.45748901367188,1.0650125659594778e-05,0.004706764593720436,2.228496054357265e-09,6.947691872483119e-06,0.042363107204437256,3.003312349319458,0.00820635724812746,0.0006975594442337751,3.628456761362031e-05,0.00020248904183972627,1.943403720855713,1.6219062204392287e-10,2.526391040813536e-10,8.249074312516314e-07,0.20148521661758423,0.0034405170008540154,62.735958099365234,13.710158348083496,-16.226993560791016,-19.79108428955078
47,,,2018-02-25-15:36:54,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,,,2018-02-25-15:36:54,,0,0,0.0018285904079675674,0.004570890683680773,0.4685908555984497,0.19268053770065308,2.1943862438201904,0.09399770200252533,0.0011599265271797776,1.841055989265442,-1.0982131958007812,94.2563705444336,5.146852388726586e-10,0.007611765060573816,2.7919950795762816e-09,0.0001782143663149327,1.389332192047732e-05,2.112320544256363e-06,1.296573231002185e-07,0.00482910918071866,2.6748750769911567e-08,90.93099212646484,0.0020864568650722504,3.0600142054026946e-05,0.0003673273604363203,2.1943862438201904,0.03340132161974907,3.1765198804656336e-10,6.583436573670554e-11,9.724618621476111e-08,0.21842415630817413,0.001592145999893546,50.950408935546875,-8.010364532470703,-24.011695861816406,-9.05223274230957
49,,,2018-02-25-15:36:54,,0,0,0.0011174894170835614,0.002138627227395773,0.42591792345046997,0.19484199583530426,13.55032730102539,0.007183306850492954,0.01732085458934307,0.4517042934894562,-0.05603790283203125,96.99175262451172,1.93970464690274e-11,13.55032730102539,7.267999535542913e-08,1.0029571058112197e-05,0.1848035305738449,9.912511450238526e-05,2.8251085382180463e-07,0.002766076009720564,6.007771844451781e-07,0.03215827792882919,0.0005249155219644308,5.272302701087028e-07,0.1055428758263588,0.0005238972371444106,2.5932033622666495e-06,5.435020284494385e-06,6.045632261475475e-08,2.5317154950244003e-07,0.007083219010382891,0.006527233403176069,50.84153747558594,-4.633670806884766,-25.033437728881836,-2.363210916519165
50,,,2018-02-25-15:36:54,,0,0,8.470684406347573e-05,4.353605618234724e-05,0.4261762499809265,0.19306974112987518,84.49079132080078,0.07593300938606262,0.0029042973183095455,27.521892547607422,-0.001739501953125,98.32323455810547,8.240624328748059e-12,84.49079132080078,2.6991060053660476e-08,0.0003226615663152188,0.002243021735921502,1.9945726307923906e-05,7.516836042498198e-09,3.1690040032117395e-06,4.4326520765025634e-06,0.037547994405031204,0.0009554881835356355,6.977445821121364e-08,0.019373375922441483,0.0011486586881801486,5.709121614927426e-05,1.5499587107115076e-06,2.360505746423769e-08,9.889909051707946e-06,0.0003212394076399505,0.0010949133429676294,52.697757720947266,-1.6430397033691406,-38.73078918457031,-1.0515745878219604
51,,,2018-02-25-15:36:55,,0,0,0.00025502312928438187,0.00023670424707233906,0.42595696449279785,0.25439953804016113,54.181419372558594,0.028188755735754967,0.006094123236835003,5.477631092071533,-0.009307861328125,96.6661148071289,4.60900623222571e-11,54.181419372558594,0.00029289440135471523,9.140994450262951e-08,0.025622302666306496,0.00010497822222532704,9.680635457698372e-07,0.023900317028164864,2.9031561155079544e-08,0.5814632177352905,0.0004711142391897738,1.4301669182259502e-07,2.621438980102539,0.0024543057661503553,9.324900020146742e-05,5.556203319656561e-08,1.3497762907377364e-08,1.2115232493670192e-05,0.8152554631233215,0.00024757563369348645,52.490726470947266,-5.16438102722168,-37.28832244873047,-3.3927552700042725
52,,,2018-02-25-15:36:55,,0,0,0.0017260750755667686,0.006057325750589371,0.426167756319046,0.20319721102714539,1.5940927267074585,0.007325462996959686,0.015093381516635418,0.2925659120082855,-0.0085906982421875,96.42117309570312,7.458194062337498e-10,1.5940927267074585,5.6760109146125615e-05,1.1239884400993105e-07,0.0004498046182561666,0.0012927489588037133,9.200527529173996e-06,0.0036883961874991655,2.2964992751894897e-07,12.761863708496094,0.0006609851261600852,2.161494316865742e-09,0.5015126466751099,0.014409598894417286,0.002799342619255185,5.7490519012048935e-09,8.261221040584132e-09,6.080945695430273e-06,11.283164024353027,0.00029827869730070233,51.59667205810547,-5.531554222106934,-29.19994354248047,-6.548105239868164
53,,,2018-02-25-15:36:55,,0,0,0.0016849355306476355,0.004055859055370092,0.42595794796943665,0.3545330762863159,2.2574760913848877,0.005716273095458746,0.01947440579533577,0.24917808175086975,-0.00864410400390625,96.246826171875,2.2061932142269924e-11,2.2574760913848877,0.001324162702076137,1.4756189159470523e-07,0.013651427812874317,0.0029826797544956207,3.963178642152343e-06,0.02371821179986,1.664229110076576e-08,4.645328044891357,0.00019357644487172365,4.388146290779105e-09,5.754615306854248,0.003949053585529327,0.0021934614051133394,6.111380912443565e-08,9.37194997163715e-08,2.6740875910036266e-05,0.3588455319404602,0.0003388879122212529,51.205726623535156,-5.778425216674805,-31.493560791015625,-4.444736957550049
