header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521475994,437585353,,2018-05-26 23:35:09.751567,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521475996,169319152,,2018-05-26 23:35:11.482436,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521476005,67684412,0:00:07.769256,2018-05-26 23:35:20.385742,2018-03-19 12:13:25.072887,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1521476005,413716316,0:00:08.110895,2018-05-26 23:35:20.727420,2018-03-19 12:13:25.414548,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
6,1521476005,423497200,0:00:08.124607,2018-05-26 23:35:20.741082,2018-03-19 12:13:25.428230,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
7,1521476005,980926513,0:00:08.682603,2018-05-26 23:35:21.299072,2018-03-19 12:13:25.986223,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1521476006,446047306,0:00:09.147696,2018-05-26 23:35:21.764208,2018-03-19 12:13:26.451347,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521476007,149329185,0:00:09.846066,2018-05-26 23:35:22.462633,2018-03-19 12:13:27.149765,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
10,1521476007,710486888,0:00:10.407134,2018-05-26 23:35:23.023628,2018-03-19 12:13:27.710771,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
11,1521476008,662914276,0:00:11.371860,2018-05-26 23:35:23.988347,2018-03-19 12:13:28.675488,1,soar,2018-03-19 12:13:17.304016,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:13:17.303919,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
