header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522156919,22278785,,2018-05-27 00:04:49.759253,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522156924,167380809,,2018-05-27 00:04:54.906216,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522156930,666259050,0:00:01.005393,2018-05-27 00:05:01.403416,2018-03-27 09:22:10.665716,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522156934,566365242,0:00:04.910871,2018-05-27 00:05:05.308720,2018-03-27 09:22:14.571035,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1522156934,582813262,0:00:04.923214,2018-05-27 00:05:05.320860,2018-03-27 09:22:14.583189,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1522156934,725547075,0:00:05.071433,2018-05-27 00:05:05.469075,2018-03-27 09:22:14.731407,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1522156936,146212339,0:00:06.498183,2018-05-27 00:05:06.895825,2018-03-27 09:22:16.158157,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1522156937,501645565,0:00:07.858685,2018-05-27 00:05:08.256342,2018-03-27 09:22:17.518667,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1522156938,753792524,0:00:09.098288,2018-05-27 00:05:09.495945,2018-03-27 09:22:18.758271,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522156938,784019470,0:00:09.128438,2018-05-27 00:05:09.526090,2018-03-27 09:22:18.788418,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
11,1522156938,890365362,0:00:09.229293,2018-05-27 00:05:09.627318,2018-03-27 09:22:18.889441,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,False,False,False,False,
12,1522156940,944094419,0:00:11.282791,2018-05-27 00:05:11.680535,2018-03-27 09:22:20.942855,1,gigantic,2018-03-27 09:22:09.661645,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:22:09.661564,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
