header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522764738,638164758,,2018-05-27 00:28:53.089258,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522764740,347518205,,2018-05-27 00:28:54.798250,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522764743,395703792,0:00:01.004950,2018-05-27 00:28:57.847322,2018-04-03 10:12:23.396498,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522764752,206860303,0:00:09.817810,2018-05-27 00:29:06.660213,2018-04-03 10:12:32.209384,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1522764752,552955865,0:00:10.160754,2018-05-27 00:29:07.003463,2018-04-03 10:12:32.552632,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
7,1522764753,59508085,0:00:10.667718,2018-05-27 00:29:07.510402,2018-04-03 10:12:33.059569,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
8,1522764754,701101064,0:00:12.308588,2018-05-27 00:29:09.151223,2018-04-03 10:12:34.700389,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1522764755,147029638,0:00:12.757485,2018-05-27 00:29:09.600400,2018-04-03 10:12:35.149574,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
10,1522764755,198087453,0:00:12.810302,2018-05-27 00:29:09.653016,2018-04-03 10:12:35.201997,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
11,1522764755,315614461,0:00:12.924169,2018-05-27 00:29:09.766729,2018-04-03 10:12:35.315899,1,vehicle,2018-04-03 10:12:22.391346,None,,0,childTURN,novice,2018-04-03 10:12:22.391294,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
