header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522244024,49854040,,2018-05-25 00:16:03.973689,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522244025,259734153,,2018-05-25 00:16:05.183545,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522244043,94642639,0:00:01.004362,2018-05-25 00:16:23.019560,2018-03-28 09:34:03.094551,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522244050,638518571,0:00:08.549767,2018-05-25 00:16:30.564939,2018-03-28 09:34:10.639932,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1522244050,686172008,0:00:08.595390,2018-05-25 00:16:30.610544,2018-03-28 09:34:10.685535,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1522244050,790362834,0:00:08.713543,2018-05-25 00:16:30.728544,2018-03-28 09:34:10.803537,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1522244053,569290876,0:00:11.478512,2018-05-25 00:16:33.493496,2018-03-28 09:34:13.568492,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1522244056,727133035,0:00:14.635722,2018-05-25 00:16:36.650716,2018-03-28 09:34:16.725712,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1522244058,211905956,0:00:16.120322,2018-05-25 00:16:38.135349,2018-03-28 09:34:18.210332,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522244059,916234970,0:00:17.833857,2018-05-25 00:16:39.848874,2018-03-28 09:34:19.923866,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
11,1522244060,404409170,0:00:18.314597,2018-05-25 00:16:40.329600,2018-03-28 09:34:20.404594,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,1,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,,,,,,
12,1522244065,363756895,0:00:23.272352,2018-05-25 00:16:45.287339,2018-03-28 09:34:25.362335,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,1,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
13,1522244069,968641757,0:00:27.879068,2018-05-25 00:16:49.894146,2018-03-28 09:34:29.969137,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
14,1522244070,20232200,0:00:27.929705,2018-05-25 00:16:49.944822,2018-03-28 09:34:30.019812,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
15,1522244070,120927572,0:00:28.030233,2018-05-25 00:16:50.045340,2018-03-28 09:34:30.120293,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
17,1522244071,987357616,0:00:29.897105,2018-05-25 00:16:51.912110,2018-03-28 09:34:31.987104,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,1,1,0,0,1,0,0,PRONUNCIATION_PANEL_CLOSED,childTURN,pronunciationPANEL,,,,False,,0,False,,,,,,
19,1522244077,287162780,0:00:35.196350,2018-05-25 00:16:57.211541,2018-03-28 09:34:37.286524,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,1,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,False,,0,False,,,,,,
20,1522244077,288384199,0:00:35.196875,2018-05-25 00:16:57.212065,2018-03-28 09:34:37.287056,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,1,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,False,,0,False,True,False,False,False,False,
21,1522244077,394280195,0:00:35.302900,2018-05-25 00:16:57.317965,2018-03-28 09:34:37.392879,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,1,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,False,,0,False,False,True,False,False,False,
22,1522244077,518869161,0:00:35.429334,2018-05-25 00:16:57.444442,2018-03-28 09:34:37.519432,1,gigantic,2018-03-28 09:34:02.089762,None,,0,childTURN,novice,2018-03-28 09:34:02.089700,None,,0,0,0,0,1,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,False,,0,False,False,False,False,False,False,
