header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521638311,441851139,,2018-05-22 23:39:56.676939,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521638313,148531198,,2018-05-22 23:39:58.380772,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521638315,640622854,0:00:01.111060,2018-05-22 23:40:00.877473,2018-03-21 09:18:35.645769,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521638326,723623752,0:00:12.245441,2018-05-22 23:40:12.011862,2018-03-21 09:18:46.780164,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1521638326,884118080,0:00:12.351192,2018-05-22 23:40:12.117535,2018-03-21 09:18:46.885837,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
6,1521638326,991209030,0:00:12.459600,2018-05-22 23:40:12.226096,2018-03-21 09:18:46.994387,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,False,False,False,False,
7,1521638327,62046051,0:00:12.530280,2018-05-22 23:40:12.297398,2018-03-21 09:18:47.065666,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
8,1521638327,62990188,0:00:12.531393,2018-05-22 23:40:12.297788,2018-03-21 09:18:47.066092,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
9,1521638327,90646266,0:00:12.561355,2018-05-22 23:40:12.327523,2018-03-21 09:18:47.095825,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
12,1521638331,291832923,0:00:16.757269,2018-05-22 23:40:16.523684,2018-03-21 09:18:51.291978,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,False,,0,False,,,,,,
13,1521638333,776979923,0:00:19.249468,2018-05-22 23:40:19.015618,2018-03-21 09:18:53.783920,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,False,bathtub,0,False,,,,,,
14,1521638336,8393526,0:00:21.480036,2018-05-22 23:40:21.246541,2018-03-21 09:18:56.014804,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,False,,0,False,,,,,,
16,1521638337,993737220,0:00:23.460145,2018-05-22 23:40:23.226312,2018-03-21 09:18:57.994609,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,,0,False,,,,,,
17,1521638338,592042922,0:00:24.153223,2018-05-22 23:40:23.919409,2018-03-21 09:18:58.687703,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
18,1521638339,441457509,0:00:24.907315,2018-05-22 23:40:24.673489,2018-03-21 09:18:59.441789,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
19,1521638339,642933845,0:00:25.118979,2018-05-22 23:40:24.885143,2018-03-21 09:18:59.653443,1,gigantic,2018-03-21 09:18:34.534522,None,,0,childTURN,novice,2018-03-21 09:18:34.534473,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
