header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521649964,586838483,,2018-05-21 21:47:26.728399,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521649965,796418428,,2018-05-21 21:47:27.936422,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521649978,491103172,0:00:08.089362,2018-05-21 21:47:40.639869,2018-03-21 12:32:58.500415,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
4,1521649978,736281156,0:00:08.326080,2018-05-21 21:47:40.876299,2018-03-21 12:32:58.736852,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
5,1521649978,736994743,0:00:08.329130,2018-05-21 21:47:40.879399,2018-03-21 12:32:58.739943,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
6,1521649978,756761312,0:00:08.346395,2018-05-21 21:47:40.896592,2018-03-21 12:32:58.757154,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
7,1521649979,302709817,0:00:08.900229,2018-05-21 21:47:41.450428,2018-03-21 12:32:59.310983,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1521649979,858683109,0:00:09.449740,2018-05-21 21:47:41.999935,2018-03-21 12:32:59.860491,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1521649979,981699466,0:00:09.573573,2018-05-21 21:47:42.123744,2018-03-21 12:32:59.984307,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,False,False,False,False,
12,1521649981,668260574,0:00:11.258109,2018-05-21 21:47:43.808289,2018-03-21 12:33:01.668853,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,True,,0,False,,,,,,
13,1521649983,124709844,0:00:12.724034,2018-05-21 21:47:45.274222,2018-03-21 12:33:03.134781,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,car,0,False,,,,,,
14,1521649986,395899772,0:00:15.985790,2018-05-21 21:47:48.535966,2018-03-21 12:33:06.396529,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,,,,,,
15,1521649988,362626552,0:00:17.952170,2018-05-21 21:47:50.502346,2018-03-21 12:33:08.362909,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,LOOK_CENTER,,,True,,0,False,,,,,,
16,1521649988,362901210,0:00:17.952261,2018-05-21 21:47:50.502383,2018-03-21 12:33:08.362956,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,False,,,,,,
17,1521649988,793631553,0:00:18.383286,2018-05-21 21:47:50.933511,2018-03-21 12:33:08.794053,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
18,1521649988,962673187,0:00:18.553294,2018-05-21 21:47:51.103468,2018-03-21 12:33:08.964030,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,,,,,,
19,1521649988,997945547,0:00:18.596675,2018-05-21 21:47:51.146843,2018-03-21 12:33:09.007406,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
20,1521649990,880717992,0:00:20.470409,2018-05-21 21:47:53.022017,2018-03-21 12:33:10.882561,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,True,False,False,False,False,
21,1521649991,995969295,0:00:21.592823,2018-05-21 21:47:54.143064,2018-03-21 12:33:12.003616,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_CUSTOM_SPEECH,,,,,0,False,,,,,,
22,1521649992,314030647,0:00:21.907647,2018-05-21 21:47:54.457908,2018-03-21 12:33:12.318392,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,True,False,False,False,False,
23,1521649993,137121677,0:00:22.729771,2018-05-21 21:47:55.279963,2018-03-21 12:33:13.140521,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,True,False,False,False,False,
24,1521649995,92887639,0:00:24.683336,2018-05-21 21:47:57.233545,2018-03-21 12:33:15.094099,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,True,False,False,False,False,
25,1521649995,778010845,0:00:25.367512,2018-05-21 21:47:57.917670,2018-03-21 12:33:15.778236,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_HAPPY_DANCE,,,,,0,False,,,,,,
26,1521649995,887318849,0:00:25.476737,2018-05-21 21:47:58.026960,2018-03-21 12:33:15.887511,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,True,False,False,False,False,
27,1521649996,279928445,0:00:25.872518,2018-05-21 21:47:58.423091,2018-03-21 12:33:16.283638,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,LOOK_CENTER,,,,,0,False,,,,,,
28,1521649996,380676269,0:00:25.970610,2018-05-21 21:47:58.521096,2018-03-21 12:33:16.381643,1,vehicle,2018-03-21 12:32:50.411202,None,,0,childTURN,novice,2018-03-21 12:32:50.411149,None,,1,1,1,1,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,,,,,,
