header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521484035,452592849,,2018-05-25 16:22:35.417926,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521484036,659428834,,2018-05-25 16:22:36.624145,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521484054,95043659,0:00:01.003181,2018-05-25 16:22:54.060750,2018-03-19 14:27:34.096272,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521484058,89869499,0:00:04.997312,2018-05-25 16:22:58.054592,2018-03-19 14:27:38.090123,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1521484058,103981733,0:00:05.010857,2018-05-25 16:22:58.068112,2018-03-19 14:27:38.103651,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1521484058,250360012,0:00:05.162336,2018-05-25 16:22:58.219630,2018-03-19 14:27:38.255158,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1521484061,115941762,0:00:08.027947,2018-05-25 16:23:01.085362,2018-03-19 14:27:41.120846,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1521484061,589884757,0:00:08.496683,2018-05-25 16:23:01.554183,2018-03-19 14:27:41.589706,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521484061,695736169,0:00:08.603370,2018-05-25 16:23:01.660751,2018-03-19 14:27:41.696184,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
10,1521484061,799000263,0:00:08.705303,2018-05-25 16:23:01.762674,2018-03-19 14:27:41.798204,1,vehicle,2018-03-19 14:27:33.092903,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 14:27:33.092837,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,False,False,False,False,
