header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522693770,615261077,,2018-05-25 18:52:35.042906,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522693771,825521230,,2018-05-25 18:52:36.252994,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522693778,274727582,0:00:01.006394,2018-05-25 18:52:42.705071,2018-04-02 14:29:38.277197,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522693786,226653337,0:00:08.962295,2018-05-25 18:52:50.660970,2018-04-02 14:29:46.233102,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1522693786,574990034,0:00:09.308437,2018-05-25 18:52:51.007130,2018-04-02 14:29:46.579250,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,LOOK_CENTER,,,,,0,False,,,,,,
6,1522693786,628738880,0:00:09.356899,2018-05-25 18:52:51.055530,2018-04-02 14:29:46.627674,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1522693787,80919981,0:00:09.809538,2018-05-25 18:52:51.508175,2018-04-02 14:29:47.080318,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
9,1522693787,93906641,0:00:09.822669,2018-05-25 18:52:51.521295,2018-04-02 14:29:47.093439,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
10,1522693787,664366960,0:00:10.392899,2018-05-25 18:52:52.091537,2018-04-02 14:29:47.663678,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
11,1522693787,970063686,0:00:10.698689,2018-05-25 18:52:52.397337,2018-04-02 14:29:47.969476,1,vehicle,2018-04-02 14:29:37.270100,None,,0,childTURN,novice,2018-04-02 14:29:37.270048,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
