header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522342465,908042669,,2018-05-22 23:58:05.002691,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522342467,622551918,,2018-05-22 23:58:06.709197,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522342474,392763853,0:00:01.003824,2018-05-22 23:58:13.482471,2018-03-29 12:54:34.394947,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522342481,221894264,0:00:07.837142,2018-05-22 23:58:20.315729,2018-03-29 12:54:41.228209,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1522342481,569076299,0:00:08.176441,2018-05-22 23:58:20.655034,2018-03-29 12:54:41.567508,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
6,1522342481,569603204,0:00:08.177261,2018-05-22 23:58:20.655841,2018-03-29 12:54:41.568321,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1522342481,578904151,0:00:08.186100,2018-05-22 23:58:20.664680,2018-03-29 12:54:41.577161,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1522342485,230990409,0:00:11.839109,2018-05-22 23:58:24.317793,2018-03-29 12:54:45.230190,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1522342485,826711177,0:00:12.436712,2018-05-22 23:58:24.915329,2018-03-29 12:54:45.827802,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522342486,107805728,0:00:12.716524,2018-05-22 23:58:25.195129,2018-03-29 12:54:46.107607,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
11,1522342486,154314279,0:00:12.764197,2018-05-22 23:58:25.242821,2018-03-29 12:54:46.155293,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
12,1522342486,255981922,0:00:12.863433,2018-05-22 23:58:25.342031,2018-03-29 12:54:46.254508,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
13,1522342487,682773828,0:00:14.296825,2018-05-22 23:58:26.775417,2018-03-29 12:54:47.687896,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,car,0,False,,,,,,
14,1522342490,652876377,0:00:17.260745,2018-05-22 23:58:29.739362,2018-03-29 12:54:50.651835,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,,,,,,
15,1522342491,766120910,0:00:18.374707,2018-05-22 23:58:30.853318,2018-03-29 12:54:51.765790,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,LOOK_CENTER,,,True,,0,False,,,,,,
16,1522342491,766640663,0:00:18.374818,2018-05-22 23:58:30.853369,2018-03-29 12:54:51.765855,1,vehicle,2018-03-29 12:54:33.390857,None,,0,childTURN,novice,2018-03-29 12:54:33.390798,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,False,,,,,,
