header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522766433,428290605,,2018-05-20 21:47:46.974196,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522766434,638654947,,2018-05-20 21:47:48.180956,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522766438,254915475,0:00:01.008754,2018-05-20 21:47:51.797275,2018-04-03 10:40:38.245740,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522766445,135721445,0:00:07.890918,2018-05-20 21:47:58.679552,2018-04-03 10:40:45.128014,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1522766445,153563737,0:00:07.908425,2018-05-20 21:47:58.696945,2018-04-03 10:40:45.145411,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1522766445,308436393,0:00:08.071311,2018-05-20 21:47:58.860224,2018-04-03 10:40:45.308679,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1522766446,672981739,0:00:09.467542,2018-05-20 21:48:00.259422,2018-04-03 10:40:46.707860,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1522766447,82528591,0:00:09.844555,2018-05-20 21:48:00.633450,2018-04-03 10:40:47.081902,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1522766447,371103048,0:00:10.125493,2018-05-20 21:48:00.914376,2018-04-03 10:40:47.362829,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
10,1522766449,139799356,0:00:11.893763,2018-05-20 21:48:02.682262,2018-04-03 10:40:49.130736,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
11,1522766450,823880195,0:00:13.580990,2018-05-20 21:48:04.369486,2018-04-03 10:40:50.817958,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
12,1522766450,873223781,0:00:13.630900,2018-05-20 21:48:04.419402,2018-04-03 10:40:50.867871,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
13,1522766450,979175806,0:00:13.733998,2018-05-20 21:48:04.522618,2018-04-03 10:40:50.971085,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
14,1522766452,436221837,0:00:15.196369,2018-05-20 21:48:05.985037,2018-04-03 10:40:52.433467,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,car,0,False,,,,,,
15,1522766453,811499357,0:00:16.570404,2018-05-20 21:48:07.358888,2018-04-03 10:40:53.807363,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN_parseChildSpeechResponse,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,,,,,,
17,1522766454,929460763,0:00:17.683983,2018-05-20 21:48:08.472567,2018-04-03 10:40:54.921020,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,False,,,,,,
18,1522766458,105727434,0:00:20.859401,2018-05-20 21:48:11.647947,2018-04-03 10:40:58.096413,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
19,1522766458,135875463,0:00:20.891033,2018-05-20 21:48:11.679524,2018-04-03 10:40:58.127998,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,,,,,,
20,1522766458,308541059,0:00:21.063268,2018-05-20 21:48:11.851782,2018-04-03 10:40:58.300255,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,1,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
21,1522766458,954172134,0:00:21.707689,2018-05-20 21:48:12.496201,2018-04-03 10:40:58.944668,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_CUSTOM_SPEECH,,,,,0,False,,,,,,
22,1522766463,67623615,0:00:25.824071,2018-05-20 21:48:16.615046,2018-04-03 10:41:03.063481,1,vehicle,2018-04-03 10:40:37.247249,None,,0,childTURN,novice,2018-04-03 10:40:37.247201,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_HAPPY_DANCE,,,,,0,False,,,,,,
