header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
65,1522163960,344333887,0:00:53.710605,2018-05-17 19:58:37.461367,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
66,1522163960,445556640,0:00:53.812124,2018-05-17 19:58:37.563464,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
67,1522163960,546709537,0:00:53.916424,2018-05-17 19:58:37.667198,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
68,1522163960,648774862,0:00:54.015122,2018-05-17 19:58:37.765976,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
69,1522163960,750083446,0:00:54.117961,2018-05-17 19:58:37.868789,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
70,1522163960,852106094,0:00:54.218502,2018-05-17 19:58:37.969281,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
71,1522163960,953120231,0:00:54.319449,2018-05-17 19:58:38.070243,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
72,1522163961,54152250,0:00:54.421247,2018-05-17 19:58:38.172013,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
73,1522163961,154940366,0:00:54.522578,2018-05-17 19:58:38.273352,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
74,1522163961,256956815,0:00:54.624292,2018-05-17 19:58:38.375070,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
75,1522163961,357926368,0:00:54.725911,2018-05-17 19:58:38.476675,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
76,1522163961,460130929,0:00:54.826752,2018-05-17 19:58:38.577531,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
77,1522163961,561331510,0:00:54.927804,2018-05-17 19:58:38.678564,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
78,1522163961,662306547,0:00:55.028537,2018-05-17 19:58:38.779300,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
79,1522163961,763202667,0:00:55.129698,2018-05-17 19:58:38.880481,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,,,0,False,False,False,False,False,False,
80,1522163961,823156356,0:00:55.189750,2018-05-17 19:58:38.940513,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,painting,0,False,,,,,,
81,1522163961,864334106,0:00:55.231378,2018-05-17 19:58:38.982172,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
82,1522163961,965151071,0:00:55.331980,2018-05-17 19:58:39.082748,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
83,1522163962,66224336,0:00:55.433112,2018-05-17 19:58:39.183889,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
84,1522163962,166764020,0:00:55.533862,2018-05-17 19:58:39.284671,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
85,1522163962,268112897,0:00:55.634376,2018-05-17 19:58:39.385171,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
86,1522163962,324370622,0:00:55.691326,2018-05-17 19:58:39.442808,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,ROBOT_SAY_WORD,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,,,,,,
87,1522163962,369132995,0:00:55.735200,2018-05-17 19:58:39.485979,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
88,1522163962,469978332,0:00:55.836482,2018-05-17 19:58:39.587255,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
89,1522163962,571132659,0:00:55.937725,2018-05-17 19:58:39.688505,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
90,1522163962,672170400,0:00:56.038835,2018-05-17 19:58:39.789614,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
91,1522163962,773882150,0:00:56.140096,2018-05-17 19:58:39.890866,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
93,1522163962,826896190,0:00:56.193550,2018-05-17 19:58:39.944322,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,,,,,,
94,1522163962,874772787,0:00:56.242131,2018-05-17 19:58:39.993008,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
95,1522163962,977237462,0:00:56.343636,2018-05-17 19:58:40.094403,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
96,1522163963,78701257,0:00:56.445344,2018-05-17 19:58:40.196140,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
97,1522163963,179899454,0:00:56.546912,2018-05-17 19:58:40.297852,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
98,1522163963,281108856,0:00:56.647883,2018-05-17 19:58:40.398668,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
99,1522163963,382563114,0:00:56.749590,2018-05-17 19:58:40.500543,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
100,1522163963,483242511,0:00:56.849327,2018-05-17 19:58:40.600101,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
101,1522163963,584197759,0:00:56.950557,2018-05-17 19:58:40.701345,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
102,1522163963,685652971,0:00:57.052057,2018-05-17 19:58:40.802839,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
103,1522163963,787045955,0:00:57.153608,2018-05-17 19:58:40.904393,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
104,1522163963,888036012,0:00:57.255158,2018-05-17 19:58:41.005932,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
105,1522163963,989208698,0:00:57.355408,2018-05-17 19:58:41.106194,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
106,1522163964,89952468,0:00:57.457832,2018-05-17 19:58:41.208612,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
107,1522163964,190809011,0:00:57.556977,2018-05-17 19:58:41.307749,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
108,1522163964,291907072,0:00:57.658352,2018-05-17 19:58:41.409198,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
109,1522163964,393955707,0:00:57.760328,2018-05-17 19:58:41.511112,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
110,1522163964,495243072,0:00:57.861763,2018-05-17 19:58:41.612532,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
111,1522163964,596381425,0:00:57.965463,2018-05-17 19:58:41.716230,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
112,1522163964,697737455,0:00:58.065486,2018-05-17 19:58:41.816270,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
113,1522163964,798602581,0:00:58.165187,2018-05-17 19:58:41.915958,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
114,1522163964,899395465,0:00:58.265800,2018-05-17 19:58:42.016559,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
115,1522163965,588178,0:00:58.367092,2018-05-17 19:58:42.117856,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
116,1522163965,101854562,0:00:58.468770,2018-05-17 19:58:42.219637,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
117,1522163965,202761650,0:00:58.570650,2018-05-17 19:58:42.321410,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
118,1522163970,808734178,0:01:04.175576,2018-05-17 19:58:47.926348,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
119,1522163971,10344028,0:01:04.377459,2018-05-17 19:58:48.128232,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,False,False,False,False,False,
120,1522163971,136520147,0:01:04.502736,2018-05-17 19:58:48.253497,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,painting,0,False,,,,,,
121,1522163971,637998819,0:01:05.009488,2018-05-17 19:58:48.760266,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_SAD,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,,,,,,
122,1522163973,588857889,0:01:06.957755,2018-05-17 19:58:50.708543,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_CURIOUS,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,,,,,,
123,1522163974,92663526,0:01:07.459335,2018-05-17 19:58:51.210100,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,LOOK_CENTER,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,,,,,,
124,1522163974,93358278,0:01:07.459470,2018-05-17 19:58:51.210200,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,None,,1,1,2,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,,,,,,
125,1522163974,93786954,0:01:07.460814,2018-05-17 19:58:51.211585,1,gigantic,2018-03-27 11:18:26.633365,None,,1,robotTURN,NOVICE,2018-03-27 11:19:00.631448,2018-03-27 11:19:34.093742,0:00:33.462294,1,1,2,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_CLICK_WRONG_OBJ,painting,False,,0,False,,,,,,
126,1522163974,94627141,0:01:07.461003,2018-05-17 19:58:51.211741,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
127,1522163974,698130130,0:01:08.065140,2018-05-17 19:58:51.815919,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_INTERESTED,,,False,,0,False,,,,,,
128,1522163979,560719013,0:01:12.935311,2018-05-17 19:58:56.686107,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,False,painting,0,False,,,,,,
129,1522163979,719737529,0:01:13.148571,2018-05-17 19:58:56.899362,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,False,,0,False,True,False,False,False,False,
130,1522163980,88122844,0:01:13.454310,2018-05-17 19:58:57.205101,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,LOOK_AT_TABLET,,,False,,0,False,,,,,,
132,1522163980,595467567,0:01:13.961497,2018-05-17 19:58:57.712286,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,False,,0,False,,,,,,
133,1522163980,809221029,0:01:14.175534,2018-05-17 19:58:57.926316,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,False,,0,False,False,True,False,False,False,
134,1522163981,726208209,0:01:15.092740,2018-05-17 19:58:58.843521,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,False,,0,False,True,False,False,False,False,
135,1522163983,917077541,0:01:17.286554,2018-05-17 19:59:01.038085,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,False,,0,False,False,True,False,False,False,
137,1522163984,611893653,0:01:17.979264,2018-05-17 19:59:01.730093,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,False,,0,False,,,,,,
138,1522163984,665059328,0:01:18.031257,2018-05-17 19:59:01.782016,1,gigantic,2018-03-27 11:18:26.633365,None,,2,childTURN,NOVICE,2018-03-27 11:19:34.094602,None,,1,1,2,1,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,False,,0,False,False,True,False,False,False,
