header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521642763,625825166,,2018-05-24 19:03:29.613612,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521642765,343845844,,2018-05-24 19:03:31.331286,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521642788,611773252,0:00:00.998082,2018-05-24 19:03:54.596914,2018-03-21 10:33:08.609205,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521642799,364425420,0:00:11.751279,2018-05-24 19:04:05.350516,2018-03-21 10:33:19.362794,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
5,1521642799,483400583,0:00:11.871202,2018-05-24 19:04:05.471115,2018-03-21 10:33:19.483394,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
6,1521642799,530433416,0:00:11.930610,2018-05-24 19:04:05.529658,2018-03-21 10:33:19.541945,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
7,1521642799,615041255,0:00:12.016909,2018-05-24 19:04:05.615974,2018-03-21 10:33:19.628259,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
8,1521642799,727701902,0:00:12.114990,2018-05-24 19:04:05.714015,2018-03-21 10:33:19.726306,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
9,1521642799,841477394,0:00:12.227874,2018-05-24 19:04:05.826856,2018-03-21 10:33:19.839142,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
10,1521642799,950248003,0:00:12.336821,2018-05-24 19:04:05.935702,2018-03-21 10:33:19.947988,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
11,1521642803,306159734,0:00:15.693938,2018-05-24 19:04:09.292934,2018-03-21 10:33:23.305218,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,toilet,0,False,,,,,,
13,1521642803,818895816,0:00:16.207049,2018-05-24 19:04:09.806046,2018-03-21 10:33:23.818331,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,,0,False,,,,,,
14,1521642808,971119403,0:00:21.359227,2018-05-24 19:04:14.958273,2018-03-21 10:33:28.970560,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
15,1521642809,183058500,0:00:21.570915,2018-05-24 19:04:15.170020,2018-03-21 10:33:29.182301,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
16,1521642809,395392179,0:00:21.781963,2018-05-24 19:04:15.381330,2018-03-21 10:33:29.393461,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,toilet,0,False,,,,,,
17,1521642809,901860713,0:00:22.293699,2018-05-24 19:04:15.893011,2018-03-21 10:33:29.905264,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,0,0,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_CUSTOM_SPEECH,,,False,,0,False,,,,,,
19,1521642815,392821788,0:00:27.780772,2018-05-24 19:04:21.381073,2018-03-21 10:33:35.393341,1,gigantic,2018-03-21 10:33:07.609564,None,,0,childTURN,novice,2018-03-21 10:33:07.609489,None,,0,0,1,1,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
21,1521642815,394200086,0:00:27.782477,2018-05-24 19:04:21.381416,2018-03-21 10:33:35.393712,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,novice,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
22,1521642816,7450103,0:00:28.400633,2018-05-24 19:04:22.000412,2018-03-21 10:33:36.012682,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_SILENT_EXCITED,,,False,,0,False,,,,,,
23,1521642819,15442132,0:00:31.401823,2018-05-24 19:04:25.001899,2018-03-21 10:33:39.014170,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_EXPLORE,,False,,0,False,,,,,,
24,1521642823,479469299,0:00:35.865750,2018-05-24 19:04:29.464694,2018-03-21 10:33:43.476986,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,0,0,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,toilet,0,False,,,,,,
25,1521642823,985855340,0:00:36.372884,2018-05-24 19:04:29.971706,2018-03-21 10:33:43.984002,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,0,0,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,LOOK_AT_TABLET,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
26,1521642823,986568689,0:00:36.374409,2018-05-24 19:04:29.973487,2018-03-21 10:33:43.985768,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,0,0,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,Q_ROBOT_ASK_HELP,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
27,1521642823,995446681,0:00:36.389837,2018-05-24 19:04:29.988839,2018-03-21 10:33:44.001129,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN_listenChildSpeechResponse,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,0,0,0,SCREEN_MOVED,robotTURN_listenChildSpeechResponse,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
28,1521642829,881695985,0:00:42.269544,2018-05-24 19:04:35.868440,2018-03-21 10:33:49.880715,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN_listenChildSpeechResponse,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,0,0,0,SCREEN_MOVED,robotTURN_listenChildSpeechResponse,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
29,1521642834,481968641,0:00:46.869569,2018-05-24 19:04:40.468486,2018-03-21 10:33:54.480706,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN_parseChildSpeechResponse,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,0,0,0,SCREEN_MOVED,robotTURN_parseChildSpeechResponse,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
30,1521642835,96274375,0:00:47.483596,2018-05-24 19:04:41.082584,2018-03-21 10:33:55.094865,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
31,1521642835,97729206,0:00:47.486017,2018-05-24 19:04:41.084868,2018-03-21 10:33:55.097159,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
32,1521642836,120818376,0:00:48.508373,2018-05-24 19:04:42.107358,2018-03-21 10:33:56.119641,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,True,False,False,False,False,
33,1521642838,298365354,0:00:50.688468,2018-05-24 19:04:44.287453,2018-03-21 10:33:58.299703,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,toilet,0,False,,,,,,
34,1521642838,350327968,0:00:50.737542,2018-05-24 19:04:44.336391,2018-03-21 10:33:58.348683,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
35,1521642838,459058046,0:00:50.845929,2018-05-24 19:04:44.444784,2018-03-21 10:33:58.457069,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
36,1521642838,560084342,0:00:50.947625,2018-05-24 19:04:44.546463,2018-03-21 10:33:58.558753,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
37,1521642838,661831855,0:00:51.048119,2018-05-24 19:04:44.646965,2018-03-21 10:33:58.659253,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
38,1521642838,762853860,0:00:51.148991,2018-05-24 19:04:44.747903,2018-03-21 10:33:58.760108,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
41,1521642838,802013635,0:00:51.203670,2018-05-24 19:04:44.803164,2018-03-21 10:33:58.815333,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,,,,,,
42,1521642838,879474878,0:00:51.278893,2018-05-24 19:04:44.877831,2018-03-21 10:33:58.890019,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
43,1521642838,992928981,0:00:51.384262,2018-05-24 19:04:44.983449,2018-03-21 10:33:58.995509,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
44,1521642839,94435453,0:00:51.481646,2018-05-24 19:04:45.080493,2018-03-21 10:33:59.092783,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
45,1521642839,195723295,0:00:51.582846,2018-05-24 19:04:45.182048,2018-03-21 10:33:59.194111,1,gigantic,2018-03-21 10:33:07.609564,None,,1,robotTURN,NOVICE,2018-03-21 10:33:35.394172,None,,0,0,1,1,0,1,0,0,1,0,0,OBJECT_CLICKED,robotTURN,pronunciationPANEL,,VIRTUALLY_CLICK_WRONG_OBJ,fork,False,,0,False,False,False,False,False,False,
