header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521551684,691717624,,2018-05-21 19:51:38.581987,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521551685,899783134,,2018-05-21 19:51:39.789613,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521551718,498079538,0:00:01.002654,2018-05-21 19:52:12.388745,2018-03-20 09:15:18.499246,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521551725,549274444,0:00:08.058337,2018-05-21 19:52:19.444080,2018-03-20 09:15:25.554587,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
6,1521551725,903933286,0:00:08.427284,2018-05-21 19:52:19.813039,2018-03-20 09:15:25.923540,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1521551725,925889015,0:00:08.433292,2018-05-21 19:52:19.819095,2018-03-20 09:15:25.929576,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1521551726,117687225,0:00:08.621732,2018-05-21 19:52:20.007488,2018-03-20 09:15:26.117989,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1521551728,854172706,0:00:11.390592,2018-05-21 19:52:22.776361,2018-03-20 09:15:28.886862,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1521551731,373376369,0:00:13.877851,2018-05-21 19:52:25.263616,2018-03-20 09:15:31.374118,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
11,1521551733,154582738,0:00:15.658626,2018-05-21 19:52:27.044379,2018-03-20 09:15:33.154873,1,vehicle,2018-03-20 09:15:17.496672,None,,0,childTURN,novice,2018-03-20 09:15:17.496627,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
