header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521554007,758116722,,2018-05-20 22:15:57.046579,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521554008,967690706,,2018-05-20 22:15:58.255574,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521554018,696117877,0:00:01.007164,2018-05-20 22:16:07.986503,2018-03-20 09:53:38.699750,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521554022,322914123,0:00:04.631340,2018-05-20 22:16:11.610494,2018-03-20 09:53:42.323744,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1521554022,333480834,0:00:04.642633,2018-05-20 22:16:11.621792,2018-03-20 09:53:42.335040,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1521554022,477840900,0:00:04.792112,2018-05-20 22:16:11.771279,2018-03-20 09:53:42.484528,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1521554023,198305368,0:00:05.505584,2018-05-20 22:16:12.484733,2018-03-20 09:53:43.197983,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1521554026,53272724,0:00:08.360338,2018-05-20 22:16:15.339516,2018-03-20 09:53:46.052759,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521554026,331721544,0:00:08.638407,2018-05-20 22:16:15.617576,2018-03-20 09:53:46.330819,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1521554027,852418422,0:00:10.159366,2018-05-20 22:16:17.138545,2018-03-20 09:53:47.851785,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
11,1521554028,766246318,0:00:11.073248,2018-05-20 22:16:18.052417,2018-03-20 09:53:48.765662,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
12,1521554028,867224216,0:00:11.174815,2018-05-20 22:16:18.154014,2018-03-20 09:53:48.867257,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,False,False,False,False,
13,1521554028,979460716,0:00:11.292548,2018-05-20 22:16:18.271721,2018-03-20 09:53:48.984962,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
14,1521554031,564194440,0:00:13.872391,2018-05-20 22:16:20.851579,2018-03-20 09:53:51.564818,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,1,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
15,1521554031,566472291,0:00:13.873724,2018-05-20 22:16:20.852894,2018-03-20 09:53:51.566135,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,1,1,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,True,,,,,,
16,1521554031,579159736,0:00:13.886044,2018-05-20 22:16:20.865204,2018-03-20 09:53:51.578450,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,True,,,,,,
17,1521554032,851763725,0:00:15.168094,2018-05-20 22:16:22.147319,2018-03-20 09:53:52.860543,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,True,,,,,,
18,1521554035,596025466,0:00:17.903867,2018-05-20 22:16:24.883213,2018-03-20 09:53:55.596458,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,1,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,True,,,,,,
20,1521554035,598867177,0:00:17.906558,2018-05-20 22:16:24.885895,2018-03-20 09:53:55.599141,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,1,0,OBJECT_CLICKED,childTURN_parseChildSpeechResponse,missionMODE,,,,True,,0,True,,,,,,
21,1521554035,600008726,0:00:17.914303,2018-05-20 22:16:24.896913,2018-03-20 09:53:55.610136,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,1,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,car,0,True,,,,,,
23,1521554036,126291275,0:00:18.434874,2018-05-20 22:16:25.414244,2018-03-20 09:53:56.127489,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,1,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,True,,,,,,
24,1521554036,622820615,0:00:18.929955,2018-05-20 22:16:25.909284,2018-03-20 09:53:56.622531,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,1,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,True,,,,,,
25,1521554037,821583986,0:00:20.129329,2018-05-20 22:16:27.108671,2018-03-20 09:53:57.821917,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,0,0,0,0,0,2,1,0,0,1,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,True,False,False,False,False,False,
26,1521554038,24730920,0:00:20.332000,2018-05-20 22:16:27.311182,2018-03-20 09:53:58.024424,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,1,0,0,0,0,2,1,0,0,1,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,True,False,False,False,False,False,
27,1521554039,715052366,0:00:22.025727,2018-05-20 22:16:29.005064,2018-03-20 09:53:59.718310,1,vehicle,2018-03-20 09:53:37.693789,None,,0,childTURN,novice,2018-03-20 09:53:37.693700,None,,1,0,0,0,0,2,1,0,0,1,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_HAPPY_DANCE,,,,,0,True,,,,,,
