header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521130883,361147642,,2018-05-21 20:49:21.222346,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521130884,576607942,,2018-05-21 20:49:22.439536,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521130907,610835075,0:00:01.003385,2018-05-21 20:49:45.470972,2018-03-15 12:21:47.612257,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521130911,410821676,0:00:04.801792,2018-05-21 20:49:49.269186,2018-03-15 12:21:51.410476,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1521130911,991413593,0:00:05.382363,2018-05-21 20:49:49.849738,2018-03-15 12:21:51.991032,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
6,1521130913,220101594,0:00:06.621233,2018-05-21 20:49:51.088662,2018-03-15 12:21:53.229947,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1521130913,235406875,0:00:06.626379,2018-05-21 20:49:51.093772,2018-03-15 12:21:53.235065,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1521130913,556187629,0:00:06.947553,2018-05-21 20:49:51.414928,2018-03-15 12:21:53.556222,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521130914,386718988,0:00:07.777207,2018-05-21 20:49:52.244641,2018-03-15 12:21:54.385926,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
10,1521130915,932544946,0:00:09.324736,2018-05-21 20:49:53.792126,2018-03-15 12:21:55.933414,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
11,1521130916,38148164,0:00:09.428765,2018-05-21 20:49:53.896159,2018-03-15 12:21:56.037446,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
12,1521130916,77291488,0:00:09.469427,2018-05-21 20:49:53.936882,2018-03-15 12:21:56.078170,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
13,1521130916,77634811,0:00:09.469663,2018-05-21 20:49:53.936996,2018-03-15 12:21:56.078297,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
14,1521130916,138774394,0:00:09.529505,2018-05-21 20:49:53.996900,2018-03-15 12:21:56.138188,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
15,1521130917,184080600,0:00:10.580416,2018-05-21 20:49:55.048006,2018-03-15 12:21:57.189294,1,vehicle,2018-03-15 12:21:46.608856,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-15 12:21:46.608792,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,False,dog,0,False,,,,,,
