header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522173074,815384387,,2018-05-24 20:07:26.499146,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522173076,25444269,,2018-05-24 20:07:27.709063,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522173091,293019056,0:00:01.007596,2018-05-24 20:07:42.978503,2018-03-27 13:51:31.294804,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522173098,188048839,0:00:07.907966,2018-05-24 20:07:49.878617,2018-03-27 13:51:38.194921,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1522173098,536008596,0:00:08.264661,2018-05-24 20:07:50.235496,2018-03-27 13:51:38.551797,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
7,1522173099,47620296,0:00:08.762183,2018-05-24 20:07:50.732981,2018-03-27 13:51:39.049285,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
8,1522173099,633579492,0:00:09.348807,2018-05-24 20:07:51.319654,2018-03-27 13:51:39.635907,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1522173099,734320163,0:00:09.446762,2018-05-24 20:07:51.418581,2018-03-27 13:51:39.734874,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
10,1522173101,526825666,0:00:11.239746,2018-05-24 20:07:53.210393,2018-03-27 13:51:41.526700,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
11,1522173101,575829982,0:00:11.288705,2018-05-24 20:07:53.259344,2018-03-27 13:51:41.575653,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
12,1522173101,682263135,0:00:11.395019,2018-05-24 20:07:53.365670,2018-03-27 13:51:41.681975,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
13,1522173103,677551507,0:00:13.391271,2018-05-24 20:07:55.361927,2018-03-27 13:51:43.678233,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,jumping,0,False,,,,,,
15,1522173104,180407762,0:00:13.894389,2018-05-24 20:07:55.865146,2018-03-27 13:51:44.181349,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,,0,False,,,,,,
16,1522173109,344014167,0:00:19.059235,2018-05-24 20:08:01.030118,2018-03-27 13:51:49.346423,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
17,1522173109,545811414,0:00:19.259538,2018-05-24 20:08:01.230374,2018-03-27 13:51:49.546680,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
18,1522173109,847755670,0:00:19.563548,2018-05-24 20:08:01.534419,2018-03-27 13:51:49.850723,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,jumping,0,False,,,,,,
19,1522173110,349232435,0:00:20.071650,2018-05-24 20:08:02.042462,2018-03-27 13:51:50.358771,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_CUSTOM_SPEECH,,,False,,0,False,,,,,,
20,1522173113,29480934,0:00:22.744079,2018-05-24 20:08:04.715011,2018-03-27 13:51:53.031305,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,0,0,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,LOOK_CENTER,,,False,,0,False,,,,,,
21,1522173113,30107259,0:00:22.744477,2018-05-24 20:08:04.715347,2018-03-27 13:51:53.031651,1,gigantic,2018-03-27 13:51:30.286079,None,,0,childTURN,novice,2018-03-27 13:51:30.286029,None,,0,0,1,1,0,0,0,0,0,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
