header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521556290,933691263,,2018-05-26 19:35:04.365971,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521556292,642856121,,2018-05-26 19:35:06.074152,2018-03-20 10:31:32.038453,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521556373,220679521,0:00:01.001899,2018-05-26 19:36:26.651758,2018-03-20 10:32:52.616548,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521556380,20545244,0:00:07.803283,2018-05-26 19:36:33.453445,2018-03-20 10:32:59.418125,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1521556380,70831298,0:00:07.852233,2018-05-26 19:36:33.502208,2018-03-20 10:32:59.466901,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1521556380,166408300,0:00:07.948907,2018-05-26 19:36:33.598887,2018-03-20 10:32:59.563565,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1521556380,788650512,0:00:08.574778,2018-05-26 19:36:34.224915,2018-03-20 10:33:00.189701,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1521556381,747505426,0:00:09.569379,2018-05-26 19:36:35.219510,2018-03-20 10:33:01.184295,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521556383,230960607,0:00:11.024625,2018-05-26 19:36:36.674750,2018-03-20 10:33:02.639535,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
10,1521556383,333323717,0:00:11.116890,2018-05-26 19:36:36.766765,2018-03-20 10:33:02.731555,1,vehicle,2018-03-20 10:32:52.218807,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 10:32:52.218706,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
