header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521637739,380100488,,2018-05-25 13:33:04.734523,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521637741,30240774,,2018-05-25 13:33:06.385071,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521637746,720083951,0:00:01.005859,2018-05-25 13:33:12.078409,2018-03-21 09:09:06.722826,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521637753,665807962,0:00:07.947762,2018-05-25 13:33:19.020302,2018-03-21 09:09:13.664724,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
6,1521637754,6823301,0:00:08.295547,2018-05-25 13:33:19.368067,2018-03-21 09:09:14.012496,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1521637754,37477731,0:00:08.318735,2018-05-25 13:33:19.391288,2018-03-21 09:09:14.035705,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1521637754,335756540,0:00:08.617535,2018-05-25 13:33:19.690094,2018-03-21 09:09:14.334523,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521637754,595945596,0:00:08.877546,2018-05-25 13:33:19.950071,2018-03-21 09:09:14.594503,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
10,1521637754,719395637,0:00:09.008278,2018-05-25 13:33:20.081812,2018-03-21 09:09:14.726119,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,False,False,False,False,
14,1521637758,286732435,0:00:12.575868,2018-05-25 13:33:23.648337,2018-03-21 09:09:18.292768,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,False,crib,0,False,,,,,,
15,1521637762,159754514,0:00:16.444367,2018-05-25 13:33:27.516825,2018-03-21 09:09:22.161271,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,False,,0,False,,,,,,
16,1521637762,906344890,0:00:17.197659,2018-05-25 13:33:28.270120,2018-03-21 09:09:22.914567,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,False,,0,False,False,False,False,False,False,
17,1521637763,145560741,0:00:17.434415,2018-05-25 13:33:28.506938,2018-03-21 09:09:23.151383,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,False,,0,False,False,False,False,False,False,
18,1521637764,144522190,0:00:18.425774,2018-05-25 13:33:29.498243,2018-03-21 09:09:24.142685,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,LOOK_CENTER,,,False,,0,False,,,,,,
19,1521637764,144804239,0:00:18.425956,2018-05-25 13:33:29.498387,2018-03-21 09:09:24.142835,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,,0,False,,,,,,
20,1521637764,145890712,0:00:18.426537,2018-05-25 13:33:29.499010,2018-03-21 09:09:24.143452,1,lavender,2018-03-21 09:09:05.718033,None,,0,childTURN,novice,2018-03-21 09:09:05.717986,None,,0,0,0,0,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,crib,0,False,,,,,,
