header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522160652,465072154,,2018-05-27 19:50:31.003534,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522160654,175638437,,2018-05-27 19:50:32.713559,2018-03-27 10:24:13.570994,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522160659,747431993,0:00:01.006802,2018-05-27 19:50:38.288037,2018-03-27 10:24:19.145484,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522160663,370537519,0:00:04.627451,2018-05-27 19:50:41.908702,2018-03-27 10:24:22.766143,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1522160663,385092020,0:00:04.641832,2018-05-27 19:50:41.923195,2018-03-27 10:24:22.780520,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1522160663,594887971,0:00:04.857095,2018-05-27 19:50:42.138339,2018-03-27 10:24:22.995784,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1522160666,182722568,0:00:07.443456,2018-05-27 19:50:44.724691,2018-03-27 10:24:25.582139,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1522160670,838714361,0:00:12.095625,2018-05-27 19:50:49.376901,2018-03-27 10:24:30.234338,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
9,1522160672,542170047,0:00:13.798802,2018-05-27 19:50:51.080178,2018-03-27 10:24:31.937611,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
10,1522160673,467405080,0:00:14.724020,2018-05-27 19:50:52.005371,2018-03-27 10:24:32.862808,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
11,1522160674,550875663,0:00:15.807704,2018-05-27 19:50:53.089348,2018-03-27 10:24:33.946711,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
12,1522160674,911548137,0:00:16.173585,2018-05-27 19:50:53.454817,2018-03-27 10:24:34.312264,1,gigantic,2018-03-27 10:24:18.742633,None,,0,childTURN,novice,2018-03-27 10:24:18.742575,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
