header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522334145,864139556,,2018-05-25 00:45:26.203866,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522334151,143645524,,2018-05-25 00:45:31.483441,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522334159,10886907,0:00:04.923236,2018-05-25 00:45:39.349432,2018-03-29 10:35:59.011576,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
4,1522334159,35180330,0:00:04.968748,2018-05-25 00:45:39.394711,2018-03-29 10:35:59.056872,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
5,1522334159,160831928,0:00:05.072761,2018-05-25 00:45:39.498764,2018-03-29 10:35:59.160891,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
6,1522334161,825183868,0:00:07.736896,2018-05-25 00:45:42.162867,2018-03-29 10:36:01.825027,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
7,1522334161,931616067,0:00:07.844018,2018-05-25 00:45:42.270018,2018-03-29 10:36:01.932177,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1522334162,234520912,0:00:08.147319,2018-05-25 00:45:42.573301,2018-03-29 10:36:02.235456,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,0,0,0,0,0,HINT_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
9,1522334165,981128931,0:00:11.893340,2018-05-25 00:45:46.319326,2018-03-29 10:36:05.981480,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,0,0,0,0,0,HINT_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522334166,583097696,0:00:12.495270,2018-05-25 00:45:46.921379,2018-03-29 10:36:06.583526,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,1,0,0,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,,,,,,
11,1522334168,846769571,0:00:14.764603,2018-05-25 00:45:49.190682,2018-03-29 10:36:08.852828,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,1,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,True,,,,,,
12,1522334168,901441812,0:00:14.817136,2018-05-25 00:45:49.243196,2018-03-29 10:36:08.905348,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,1,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,True,False,True,False,False,False,
13,1522334169,2201080,0:00:14.914783,2018-05-25 00:45:49.340926,2018-03-29 10:36:09.003083,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,1,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,True,False,False,False,False,False,
14,1522334170,302081108,0:00:16.216188,2018-05-25 00:45:50.642386,2018-03-29 10:36:10.304538,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,1,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,car,0,True,,,,,,
16,1522334170,803818225,0:00:16.717178,2018-05-25 00:45:51.143326,2018-03-29 10:36:10.805482,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,1,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,True,,,,,,
17,1522334175,961175441,0:00:21.873488,2018-05-25 00:45:56.299467,2018-03-29 10:36:15.961627,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,0,0,0,0,0,1,1,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,True,False,False,False,False,False,
18,1522334176,166851282,0:00:22.078797,2018-05-25 00:45:56.504764,2018-03-29 10:36:16.166923,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,1,0,0,0,0,1,1,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,True,False,False,False,False,False,
19,1522334176,796524763,0:00:22.709324,2018-05-25 00:45:57.135295,2018-03-29 10:36:16.797455,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,1,0,0,0,0,1,1,0,0,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_HAPPY_DANCE,,,,,0,True,,,,,,
20,1522334177,297474861,0:00:23.209383,2018-05-25 00:45:57.635363,2018-03-29 10:36:17.297520,1,vehicle,2018-03-29 10:35:54.087942,None,,0,childTURN,novice,2018-03-29 10:35:54.087886,None,,1,0,0,0,0,1,1,0,0,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,LOOK_CENTER,,,,,0,True,,,,,,
23,1522334177,398834943,0:00:23.311385,2018-05-25 00:45:57.737348,2018-03-29 10:36:17.399509,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,novice,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,,,,,0,True,,,,,,
24,1522334177,815935850,0:00:23.728255,2018-05-25 00:45:58.154222,2018-03-29 10:36:17.816383,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,,,,,0,True,True,False,False,False,False,
25,1522334178,1848936,0:00:23.914616,2018-05-25 00:45:58.340587,2018-03-29 10:36:18.002746,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_SILENT_INTERESTED,,,,,0,True,,,,,,
26,1522334178,503400564,0:00:24.415580,2018-05-25 00:45:58.841558,2018-03-29 10:36:18.503713,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_CUSTOM_SPEECH,,,,,0,True,,,,,,
27,1522334181,505621671,0:00:27.425227,2018-05-25 00:46:01.851198,2018-03-29 10:36:21.513356,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_EXPLORE,,,,0,True,,,,,,
28,1522334182,180479764,0:00:28.094491,2018-05-25 00:46:02.520455,2018-03-29 10:36:22.182616,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,KEYWORD_DEFINITION_SPEECH,VIRTUALLY_CLICK_CORRECT_OBJ,,,,0,True,,,,,,
31,1522334186,765838146,0:00:32.684754,2018-05-25 00:46:07.110740,2018-03-29 10:36:26.772898,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,,,,0,True,,,,,,
32,1522334187,267426490,0:00:33.184709,2018-05-25 00:46:07.610833,2018-03-29 10:36:27.272844,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,KEYWORD_DEFINITION_SPEECH,VIRTUALLY_CLICK_CORRECT_OBJ,plane,,,0,True,,,,,,
33,1522334191,832668542,0:00:37.745164,2018-05-25 00:46:12.171865,2018-03-29 10:36:31.833394,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,LOOK_AT_TABLET,VIRTUALLY_CLICK_CORRECT_OBJ,plane,,,0,True,,,,,,
34,1522334191,833421468,0:00:37.746462,2018-05-25 00:46:12.172418,2018-03-29 10:36:31.834578,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,plane,,,0,True,,,,,,
35,1522334191,834548950,0:00:37.747377,2018-05-25 00:46:12.173696,2018-03-29 10:36:31.835735,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,boat,,,0,True,,,,,,
36,1522334193,48142433,0:00:38.961287,2018-05-25 00:46:13.387948,2018-03-29 10:36:33.050094,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,boat,,,0,True,False,False,False,False,False,
37,1522334193,159348964,0:00:39.071305,2018-05-25 00:46:13.497277,2018-03-29 10:36:33.159436,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,boat,,,0,True,False,False,False,False,False,
38,1522334193,260158777,0:00:39.174134,2018-05-25 00:46:13.600211,2018-03-29 10:36:33.262359,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,boat,,,0,True,False,False,False,False,False,
39,1522334193,361589431,0:00:39.275654,2018-05-25 00:46:13.701714,2018-03-29 10:36:33.363866,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,boat,,,0,True,False,False,False,False,False,
40,1522334193,462352514,0:00:39.376520,2018-05-25 00:46:13.802697,2018-03-29 10:36:33.464838,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,OBJECT_CLICKED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,boat,,,0,True,False,False,False,False,False,
41,1522334193,498906373,0:00:39.413346,2018-05-25 00:46:13.839336,2018-03-29 10:36:33.501485,1,vehicle,2018-03-29 10:35:54.087942,None,,1,robotTURN,EXPERT,2018-03-29 10:36:17.398799,None,,1,1,1,1,0,1,1,0,0,0,0,OBJECT_CLICKED,robotTURN,missionMODE,ROBOT_INTERESTED,VIRTUALLY_CLICK_CORRECT_OBJ,boat,,,0,True,,,,,,
