header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522162228,921199321,,2018-05-26 17:49:37.689231,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522162234,733719587,,2018-05-26 17:49:43.501535,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522162241,545864820,0:00:01.008023,2018-05-26 17:49:50.316129,2018-03-27 10:50:41.548601,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522162249,918162107,0:00:09.383645,2018-05-26 17:49:58.691800,2018-03-27 10:50:49.924291,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1522162250,266581296,0:00:09.726032,2018-05-26 17:49:59.035945,2018-03-27 10:50:50.266980,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
6,1522162250,267257690,0:00:09.728169,2018-05-26 17:49:59.036461,2018-03-27 10:50:50.268951,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1522162250,277161359,0:00:09.736274,2018-05-26 17:49:59.050674,2018-03-27 10:50:50.283150,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1522162254,532125473,0:00:13.994712,2018-05-26 17:50:03.302762,2018-03-27 10:50:54.535260,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
9,1522162255,614092826,0:00:15.073385,2018-05-26 17:50:04.381474,2018-03-27 10:50:55.613967,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
10,1522162257,583915472,0:00:17.043966,2018-05-26 17:50:06.352008,2018-03-27 10:50:57.584502,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
11,1522162259,92609167,0:00:18.552339,2018-05-26 17:50:07.860571,2018-03-27 10:50:59.093069,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
12,1522162259,155193805,0:00:18.615923,2018-05-26 17:50:07.923967,2018-03-27 10:50:59.156467,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
13,1522162260,804765224,0:00:20.265531,2018-05-26 17:50:09.573760,2018-03-27 10:51:00.806258,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,1,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,,,,,,
14,1522162260,862409591,0:00:20.323501,2018-05-26 17:50:09.632026,2018-03-27 10:51:00.864500,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,1,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,,,,,,
15,1522162266,854260444,0:00:26.313542,2018-05-26 17:50:15.621633,2018-03-27 10:51:06.854121,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,1,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
16,1522162268,155449628,0:00:27.615878,2018-05-26 17:50:16.925208,2018-03-27 10:51:08.156430,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,1,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
17,1522162268,560659170,0:00:28.021765,2018-05-26 17:50:17.329856,2018-03-27 10:51:08.562350,1,gigantic,2018-03-27 10:50:40.540635,None,,0,childTURN,novice,2018-03-27 10:50:40.540580,None,,0,0,0,0,0,1,0,0,1,0,0,HINT_BUTTON_PRESSED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
