header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521644369,266998291,,2018-05-20 20:40:11.907719,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521644370,981764554,,2018-05-20 20:40:13.623180,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521644382,553765296,0:00:01.005489,2018-05-20 20:40:25.200752,2018-03-21 10:59:42.560311,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521644389,493114471,0:00:07.948720,2018-05-20 20:40:32.139356,2018-03-21 10:59:49.498935,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1521644389,783626317,0:00:08.233135,2018-05-20 20:40:32.423751,2018-03-21 10:59:49.783334,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
6,1521644389,838099956,0:00:08.300150,2018-05-20 20:40:32.490802,2018-03-21 10:59:49.850366,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,LOOK_CENTER,,,,,0,False,,,,,,
7,1521644389,888117790,0:00:08.345475,2018-05-20 20:40:32.536094,2018-03-21 10:59:49.895678,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1521644389,994961977,0:00:08.446051,2018-05-20 20:40:32.636736,2018-03-21 10:59:49.996308,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521644390,285203933,0:00:08.738743,2018-05-20 20:40:32.929491,2018-03-21 10:59:50.289050,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
11,1521644390,344852209,0:00:08.794689,2018-05-20 20:40:32.985342,2018-03-21 10:59:50.344917,1,gigantic,2018-03-21 10:59:41.551411,None,,0,childTURN,novice,2018-03-21 10:59:41.551340,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
