header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521565871,94974517,,2018-05-25 11:42:29.786872,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521565872,304424047,,2018-05-25 11:42:30.997012,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521565880,797427654,0:00:01.002604,2018-05-25 11:42:39.490139,2018-03-20 13:11:20.798577,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521565890,926183700,0:00:11.131065,2018-05-25 11:42:49.618635,2018-03-20 13:11:30.927066,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
5,1521565891,32492160,0:00:11.236835,2018-05-25 11:42:49.724382,2018-03-20 13:11:31.032820,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
6,1521565891,374145746,0:00:11.577674,2018-05-25 11:42:50.065231,2018-03-20 13:11:31.373668,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
7,1521565891,374589920,0:00:11.578622,2018-05-25 11:42:50.066162,2018-03-20 13:11:31.374601,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
8,1521565891,382796287,0:00:11.586204,2018-05-25 11:42:50.073742,2018-03-20 13:11:31.382181,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
9,1521565891,879366874,0:00:12.096045,2018-05-25 11:42:50.583591,2018-03-20 13:11:31.892030,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
10,1521565892,590000391,0:00:12.794232,2018-05-25 11:42:51.281775,2018-03-20 13:11:32.590214,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
11,1521565893,777204275,0:00:13.992563,2018-05-25 11:42:52.480473,2018-03-20 13:11:33.788882,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
12,1521565893,888666152,0:00:14.097444,2018-05-25 11:42:52.584990,2018-03-20 13:11:33.893427,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
13,1521565893,991410017,0:00:14.195074,2018-05-25 11:42:52.682608,2018-03-20 13:11:33.991046,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,False,False,False,False,
16,1521565895,271875143,0:00:15.477419,2018-05-25 11:42:53.964980,2018-03-20 13:11:35.273417,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,True,,0,False,,,,,,
17,1521565895,489559888,0:00:15.702869,2018-05-25 11:42:54.190431,2018-03-20 13:11:35.498865,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,car,0,False,,,,,,
18,1521565900,203803300,0:00:20.408184,2018-05-25 11:42:58.895874,2018-03-20 13:11:40.204188,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,,,,,,
19,1521565901,164653778,0:00:21.376032,2018-05-25 11:42:59.863733,2018-03-20 13:11:41.172159,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,False,False,False,False,False,
20,1521565901,398061513,0:00:21.602558,2018-05-25 11:43:00.090107,2018-03-20 13:11:41.398543,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 13:11:19.795749,None,,1,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,False,False,False,False,False,
22,1521565902,193099021,0:00:22.398207,2018-05-25 11:43:00.885889,2018-03-20 13:11:42.194234,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN,novice,2018-03-20 13:11:19.795749,None,,1,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,False,,,,,,
23,1521565902,695870161,0:00:22.901223,2018-05-25 11:43:01.388771,2018-03-20 13:11:42.697205,1,vehicle,2018-03-20 13:11:19.795794,None,,0,childTURN,novice,2018-03-20 13:11:19.795749,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_HAPPY_DANCE,,,,,0,False,,,,,,
