header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521477506,92452526,,2018-05-20 01:57:39.087286,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521477507,856776475,,2018-05-20 01:57:40.854915,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521477516,438099384,0:00:01.001889,2018-05-20 01:57:49.435513,2018-03-19 12:38:36.438849,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521477523,645437240,0:00:08.249626,2018-05-20 01:57:56.683115,2018-03-19 12:38:43.686462,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
5,1521477523,931907892,0:00:08.493635,2018-05-20 01:57:56.927486,2018-03-19 12:38:43.930819,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
6,1521477524,38476228,0:00:08.610496,2018-05-20 01:57:57.044021,2018-03-19 12:38:44.047366,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1521477524,132815837,0:00:08.693731,2018-05-20 01:57:57.127214,2018-03-19 12:38:44.130562,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
9,1521477524,221537590,0:00:08.787230,2018-05-20 01:57:57.220715,2018-03-19 12:38:44.224061,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1521477524,544943094,0:00:09.115120,2018-05-20 01:57:57.548888,2018-03-19 12:38:44.552232,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
11,1521477525,196073770,0:00:09.761583,2018-05-20 01:57:58.195396,2018-03-19 12:38:45.198691,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
12,1521477528,153195858,0:00:12.728478,2018-05-20 01:58:01.161966,2018-03-19 12:38:48.165313,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
13,1521477529,500086784,0:00:14.063607,2018-05-20 01:58:02.497215,2018-03-19 12:38:49.500562,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
14,1521477530,737166881,0:00:15.305415,2018-05-20 01:58:03.739427,2018-03-19 12:38:50.742647,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
15,1521477531,279530048,0:00:15.908228,2018-05-20 01:58:04.343758,2018-03-19 12:38:51.346975,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
16,1521477531,999613761,0:00:16.618037,2018-05-20 01:58:05.058009,2018-03-19 12:38:52.061181,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
17,1521477532,582427024,0:00:17.167257,2018-05-20 01:58:05.601222,2018-03-19 12:38:52.604455,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
18,1521477532,718044996,0:00:17.290467,2018-05-20 01:58:05.724632,2018-03-19 12:38:52.727735,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
19,1521477532,892579555,0:00:17.455765,2018-05-20 01:58:05.893073,2018-03-19 12:38:52.896178,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
20,1521477533,585618019,0:00:18.208162,2018-05-20 01:58:06.642100,2018-03-19 12:38:53.645324,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
21,1521477535,116591930,0:00:19.678125,2018-05-20 01:58:08.114714,2018-03-19 12:38:55.117894,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
22,1521477535,489027261,0:00:20.051255,2018-05-20 01:58:08.487836,2018-03-19 12:38:55.491014,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
23,1521477535,785801887,0:00:20.348048,2018-05-20 01:58:08.783355,2018-03-19 12:38:55.786542,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
24,1521477535,967277765,0:00:20.531568,2018-05-20 01:58:08.965385,2018-03-19 12:38:55.968631,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
25,1521477536,21624565,0:00:20.592260,2018-05-20 01:58:09.026111,2018-03-19 12:38:56.029355,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
26,1521477536,122855424,0:00:20.685015,2018-05-20 01:58:09.118903,2018-03-19 12:38:56.122127,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
27,1521477540,800758600,0:00:25.361969,2018-05-20 01:58:13.795436,2018-03-19 12:39:00.798786,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,waving,0,False,,,,,,
29,1521477541,304471492,1:47:39.698888,2018-05-20 03:45:28.132366,2018-03-19 14:26:15.135718,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,False,,0,False,,,,,,
30,1521477546,461461067,1:47:39.736287,2018-05-20 03:45:28.169773,2018-03-19 14:26:15.173127,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
31,1521477546,662907600,1:47:39.736401,2018-05-20 03:45:28.169810,2018-03-19 14:26:15.173176,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,False,,0,False,False,False,False,False,False,
32,1521477546,784967184,1:47:39.736431,2018-05-20 03:45:28.169837,2018-03-19 14:26:15.173204,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,waving,0,False,,,,,,
33,1521477547,139758586,1:47:39.738764,2018-05-20 03:45:28.172290,2018-03-19 14:26:15.175623,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,True,False,False,False,False,
34,1521477547,286969184,1:47:39.738955,2018-05-20 03:45:28.172374,2018-03-19 14:26:15.175737,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_CUSTOM_SPEECH,,,False,,0,False,,,,,,
35,1521477548,464946031,1:47:39.756311,2018-05-20 03:45:28.189785,2018-03-19 14:26:15.193136,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,True,False,False,False,False,
36,1521477550,722722291,1:47:39.770497,2018-05-20 03:45:28.203969,2018-03-19 14:26:15.207325,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,True,False,False,False,False,
37,1521477552,673916101,1:47:39.789020,2018-05-20 03:45:28.222556,2018-03-19 14:26:15.225909,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,0,0,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,LOOK_CENTER,,,False,,0,False,,,,,,
38,1521477552,674503803,1:47:39.789272,2018-05-20 03:45:28.222695,2018-03-19 14:26:15.226058,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,None,,0,0,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
39,1521477552,674865961,1:47:39.789317,2018-05-20 03:45:28.222734,2018-03-19 14:26:15.226100,1,vehicle,2018-03-19 12:38:35.436949,None,,0,childTURN,novice,2018-03-19 12:38:35.436880,2018-03-19 12:39:12.674845,0:00:37.237965,0,0,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
40,1521477552,676286697,1:47:39.789354,2018-05-20 03:45:28.222769,2018-03-19 14:26:15.226136,1,vehicle,2018-03-19 12:38:35.436949,None,,1,robotTURN,novice,2018-03-19 12:39:12.676200,None,,0,0,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,,,False,,0,False,,,,,,
41,1521477553,279399156,1:47:39.793023,2018-05-20 03:45:28.226505,2018-03-19 14:26:15.229857,1,vehicle,2018-03-19 12:38:35.436949,None,,1,robotTURN,NOVICE,2018-03-19 12:39:12.676200,None,,0,0,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_SILENT_EXCITED,,,False,,0,False,,,,,,
42,1521477556,281401872,1:47:39.818569,2018-05-20 03:45:28.252129,2018-03-19 14:26:15.255475,1,vehicle,2018-03-19 12:38:35.436949,None,,1,robotTURN,NOVICE,2018-03-19 12:39:12.676200,None,,0,0,1,1,0,1,0,0,1,0,0,NONTARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_EXPLORE,,False,,0,False,,,,,,
43,1521477561,371713638,1:47:39.858291,2018-05-20 03:45:28.291780,2018-03-19 14:26:15.295129,1,vehicle,2018-03-19 12:38:35.436949,None,,1,robotTURN,NOVICE,2018-03-19 12:39:12.676200,None,,0,0,1,1,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_WRONG_OBJ,,False,waving,0,False,,,,,,
44,1521477561,872957944,1:47:39.862147,2018-05-20 03:45:28.295630,2018-03-19 14:26:15.298981,1,vehicle,2018-03-19 12:38:35.436949,None,,1,robotTURN,NOVICE,2018-03-19 12:39:12.676200,None,,0,0,1,1,0,1,0,0,1,0,0,SCREEN_MOVED,robotTURN,missionMODE,REMINDER_SPEECH,VIRTUALLY_CLICK_WRONG_OBJ,,False,,0,False,,,,,,
