header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522261017,306693553,,2018-05-22 22:32:09.371690,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522261019,17581701,,2018-05-22 22:32:11.082192,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522261043,31501770,0:00:01.008921,2018-05-22 22:32:35.097372,2018-03-28 14:17:23.031468,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522261049,704276323,0:00:07.680179,2018-05-22 22:32:41.768622,2018-03-28 14:17:29.702714,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1522261049,739399433,0:00:07.715220,2018-05-22 22:32:41.803634,2018-03-28 14:17:29.737731,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1522261049,866053819,0:00:07.840683,2018-05-22 22:32:41.929374,2018-03-28 14:17:29.863458,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1522261051,328073978,0:00:09.303144,2018-05-22 22:32:43.391853,2018-03-28 14:17:31.325944,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1522261053,881422042,0:00:11.857769,2018-05-22 22:32:45.946460,2018-03-28 14:17:33.880554,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
9,1522261054,280503749,0:00:12.256415,2018-05-22 22:32:46.345044,2018-03-28 14:17:34.279146,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,1,0,0,0,0,0,HINT_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522261058,46645164,0:00:16.021288,2018-05-22 22:32:50.109693,2018-03-28 14:17:38.043792,1,vehicle,2018-03-28 14:17:22.025996,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-28 14:17:22.025924,None,,0,0,0,0,0,1,0,0,0,0,0,HINT_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
