header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522158604,797147274,,2018-05-24 21:11:53.797338,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522158606,72964191,,2018-05-24 21:11:55.074818,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522158610,288035869,0:00:01.006488,2018-05-24 21:11:59.289557,2018-03-27 09:50:10.291426,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522158617,29325962,0:00:07.744914,2018-05-24 21:12:06.027982,2018-03-27 09:50:17.029850,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
5,1522158617,38921356,0:00:07.754303,2018-05-24 21:12:06.037407,2018-03-27 09:50:17.039275,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
6,1522158617,194414138,0:00:07.910070,2018-05-24 21:12:06.193152,2018-03-27 09:50:17.195022,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
7,1522158619,204825878,0:00:09.920514,2018-05-24 21:12:08.203582,2018-03-27 09:50:19.205453,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1522158619,528906345,0:00:10.313084,2018-05-24 21:12:08.596158,2018-03-27 09:50:19.598026,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1522158619,927286863,0:00:10.642993,2018-05-24 21:12:08.926144,2018-03-27 09:50:19.928012,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522158620,417783021,0:00:11.133464,2018-05-24 21:12:09.416746,2018-03-27 09:50:20.418614,1,gigantic,2018-03-27 09:50:09.284718,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 09:50:09.284651,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
