header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522332487,517669916,,2018-05-21 00:06:12.810842,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522332489,228143930,,2018-05-21 00:06:14.521452,2018-03-29 10:08:08.623099,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522332497,66489219,0:00:04.878844,2018-05-21 00:06:22.359043,2018-03-29 10:08:16.460703,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
4,1522332497,414923906,0:00:05.227374,2018-05-21 00:06:22.707574,2018-03-29 10:08:16.809234,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
5,1522332497,421014308,0:00:05.243226,2018-05-21 00:06:22.723420,2018-03-29 10:08:16.825082,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
6,1522332497,453711032,0:00:05.266446,2018-05-21 00:06:22.746663,2018-03-29 10:08:16.848300,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
7,1522332497,692407131,0:00:05.506188,2018-05-21 00:06:22.986490,2018-03-29 10:08:17.088139,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
8,1522332501,379319429,0:00:09.198397,2018-05-21 00:06:26.678826,2018-03-29 10:08:20.780469,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
9,1522332505,154013872,0:00:12.966350,2018-05-21 00:06:30.446760,2018-03-29 10:08:24.548412,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522332505,768424034,0:00:13.582369,2018-05-21 00:06:31.062556,2018-03-29 10:08:25.164217,1,vehicle,2018-03-29 10:08:12.187838,None,,0,childTURN,novice,2018-03-29 10:08:12.187774,None,,0,0,0,0,0,1,1,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
