header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522075215,165579795,,2018-05-21 23:20:40.109547,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522075216,874236822,,2018-05-21 23:20:41.816751,2018-03-26 10:40:16.270862,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522075231,498347759,0:00:01.005508,2018-05-21 23:20:56.441616,2018-03-26 10:40:30.895749,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522075238,827197313,0:00:08.334784,2018-05-21 23:21:03.770881,2018-03-26 10:40:38.225015,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1522075239,239180326,0:00:08.749422,2018-05-21 23:21:04.185721,2018-03-26 10:40:38.639854,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
7,1522075239,747938394,0:00:09.254877,2018-05-21 23:21:04.691147,2018-03-26 10:40:39.145270,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
8,1522075240,38353204,0:00:09.544852,2018-05-21 23:21:04.980956,2018-03-26 10:40:39.435091,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1522075240,139017105,0:00:09.645937,2018-05-21 23:21:05.082091,2018-03-26 10:40:39.536224,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
10,1522075240,241342067,0:00:09.758267,2018-05-21 23:21:05.194385,2018-03-26 10:40:39.648514,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
11,1522075240,761282205,0:00:10.267757,2018-05-21 23:21:05.704047,2018-03-26 10:40:40.158117,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
12,1522075240,770505666,0:00:10.278238,2018-05-21 23:21:05.714454,2018-03-26 10:40:40.168507,1,gigantic,2018-03-26 10:40:30.493062,None,,0,childTURN,novice,2018-03-26 10:40:30.493014,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
