header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521222925,450778007,,2018-05-20 01:12:07.944527,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521222927,190047264,,2018-05-20 01:12:09.684975,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521222939,460437536,0:00:05.296266,2018-05-20 01:12:21.960713,2018-03-16 13:55:39.467135,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
4,1521222939,809462547,0:00:05.639265,2018-05-20 01:12:22.303414,2018-03-16 13:55:39.809858,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,LOOK_CENTER,,,,,0,False,,,,,,
6,1521222940,316766500,0:00:06.146787,2018-05-20 01:12:22.811016,2018-03-16 13:55:40.317451,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,,,,,,
7,1521222940,795162677,0:00:06.624864,2018-05-20 01:12:23.289002,2018-03-16 13:55:40.795445,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
8,1521222942,112182378,0:00:07.944503,2018-05-20 01:12:24.608841,2018-03-16 13:55:42.115269,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
9,1521222942,121422529,0:00:07.951609,2018-05-20 01:12:24.615808,2018-03-16 13:55:42.122180,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
10,1521222942,213210821,0:00:08.042972,2018-05-20 01:12:24.707191,2018-03-16 13:55:42.213541,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
11,1521222942,314374208,0:00:08.144909,2018-05-20 01:12:24.809049,2018-03-16 13:55:42.315493,1,gigantic,2018-03-16 13:55:34.171074,None,,0,childTURN,novice,2018-03-16 13:55:34.171009,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
