header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521567343,253444194,,2018-05-25 17:19:13.433572,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521567344,466836690,,2018-05-25 17:19:14.645871,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521567356,750492095,0:00:01.000659,2018-05-25 17:19:26.928463,2018-03-20 13:35:56.748927,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521567364,242211103,0:00:08.512078,2018-05-25 17:19:34.440200,2018-03-20 13:36:04.260644,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
5,1521567364,293466806,0:00:08.551886,2018-05-25 17:19:34.479734,2018-03-20 13:36:04.300188,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
6,1521567364,560219049,0:00:08.811307,2018-05-25 17:19:34.739441,2018-03-20 13:36:04.559894,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
7,1521567366,132159709,0:00:10.386600,2018-05-25 17:19:36.317019,2018-03-20 13:36:06.137455,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,car,0,False,,,,,,
9,1521567366,691635370,0:00:10.944161,2018-05-25 17:19:36.872216,2018-03-20 13:36:06.692670,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,False,,,,,,
10,1521567371,810315132,0:00:16.061673,2018-05-25 17:19:41.989486,2018-03-20 13:36:11.809947,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
11,1521567372,56977748,0:00:16.366793,2018-05-25 17:19:42.294641,2018-03-20 13:36:12.115097,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,1,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
12,1521567372,792997598,0:00:17.049485,2018-05-25 17:19:42.977684,2018-03-20 13:36:12.798123,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,1,0,0,0,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_CUSTOM_SPEECH,,,,,0,False,,,,,,
13,1521567377,339174985,0:00:21.590413,2018-05-25 17:19:47.519489,2018-03-20 13:36:17.339932,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,1,0,0,0,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_HAPPY_DANCE,,,,,0,False,,,,,,
14,1521567377,850009918,0:00:22.100901,2018-05-25 17:19:48.029046,2018-03-20 13:36:17.849492,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,1,0,0,0,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,LOOK_CENTER,,,,,0,False,,,,,,
15,1521567377,956496238,0:00:22.210281,2018-05-25 17:19:48.139343,2018-03-20 13:36:17.959787,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,None,,1,1,1,1,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,,,,,,
16,1521567377,958644390,0:00:22.211744,2018-05-25 17:19:48.139696,2018-03-20 13:36:17.960158,1,vehicle,2018-03-20 13:35:55.748096,None,,0,childTURN,novice,2018-03-20 13:35:55.748034,2018-03-20 13:36:17.958581,0:00:22.210547,1,1,1,1,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,,,,,,0,False,,,,,,
17,1521567377,960171699,0:00:22.211978,2018-05-25 17:19:48.139919,2018-03-20 13:36:17.960384,1,vehicle,2018-03-20 13:35:55.748096,None,,1,robotTURN,novice,2018-03-20 13:36:17.960138,None,,1,1,1,1,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,,,,,0,False,,,,,,
18,1521567378,616339206,0:00:22.867081,2018-05-25 17:19:48.795343,2018-03-20 13:36:18.615780,1,vehicle,2018-03-20 13:35:55.748096,None,,1,robotTURN,NOVICE,2018-03-20 13:36:17.960138,None,,1,1,1,1,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,ROBOT_SILENT_EXCITED,,,,,0,False,,,,,,
19,1521567381,622668743,0:00:25.874002,2018-05-25 17:19:51.802109,2018-03-20 13:36:21.622549,1,vehicle,2018-03-20 13:35:55.748096,None,,1,robotTURN,NOVICE,2018-03-20 13:36:17.960138,None,,1,1,1,1,0,0,0,0,0,0,0,TARGET_OBJECT_COLLECTED,robotTURN,pronunciationRESULT,,VIRTUALLY_EXPLORE,,,,0,False,,,,,,
20,1521567386,593395233,0:00:30.848102,2018-05-25 17:19:56.776625,2018-03-20 13:36:26.596982,1,vehicle,2018-03-20 13:35:55.748096,None,,1,robotTURN,NOVICE,2018-03-20 13:36:17.960138,None,,1,1,1,1,0,0,0,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,ROBOT_SILENT_INTERESTED,VIRTUALLY_CLICK_CORRECT_OBJ,,,,0,False,,,,,,
21,1521567387,108520746,0:00:31.367874,2018-05-25 17:19:57.296429,2018-03-20 13:36:27.116882,1,vehicle,2018-03-20 13:35:55.748096,None,,1,robotTURN,NOVICE,2018-03-20 13:36:17.960138,None,,1,1,1,1,0,0,0,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,LOOK_AT_TABLET,VIRTUALLY_CLICK_CORRECT_OBJ,,,,0,False,,,,,,
22,1521567387,115515708,0:00:31.382986,2018-05-25 17:19:57.310931,2018-03-20 13:36:27.131392,1,vehicle,2018-03-20 13:35:55.748096,None,,1,robotTURN,NOVICE,2018-03-20 13:36:17.960138,None,,1,1,1,1,0,0,0,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,,,,0,False,,,,,,
23,1521567387,121375083,0:00:31.383205,2018-05-25 17:19:57.311107,2018-03-20 13:36:27.131574,1,vehicle,2018-03-20 13:35:55.748096,None,,1,robotTURN,NOVICE,2018-03-20 13:36:17.960138,None,,1,1,1,1,0,0,0,0,0,0,0,SCREEN_MOVED,robotTURN,missionMODE,,VIRTUALLY_CLICK_CORRECT_OBJ,,,,0,False,,,,,,
