header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522076798,138863086,,2018-05-22 22:13:30.762222,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522076799,347827911,,2018-05-22 22:13:31.971872,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522076812,236759424,0:00:01.005513,2018-05-22 22:13:44.860721,2018-03-26 11:06:52.237221,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522076818,960707187,0:00:07.735566,2018-05-22 22:13:51.590283,2018-03-26 11:06:58.967286,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
6,1522076819,311187267,0:00:08.088318,2018-05-22 22:13:51.943063,2018-03-26 11:06:59.320059,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1522076819,335569858,0:00:08.104680,2018-05-22 22:13:51.959372,2018-03-26 11:06:59.336385,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1522076822,50899028,0:00:10.826628,2018-05-22 22:13:54.681355,2018-03-26 11:07:02.058367,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1522076822,247770309,0:00:11.026784,2018-05-22 22:13:54.881855,2018-03-26 11:07:02.258703,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522076822,432282686,0:00:11.201351,2018-05-22 22:13:55.056058,2018-03-26 11:07:02.433070,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
11,1522076823,568502187,0:00:12.340451,2018-05-22 22:13:56.195142,2018-03-26 11:07:03.572161,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
12,1522076823,618243932,0:00:12.386988,2018-05-22 22:13:56.241665,2018-03-26 11:07:03.618682,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
13,1522076823,724141836,0:00:12.492223,2018-05-22 22:13:56.346893,2018-03-26 11:07:03.723914,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,OBJECT_CLICKED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
14,1522076825,510550975,0:00:14.285228,2018-05-22 22:13:58.139981,2018-03-26 11:07:05.516989,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,bed,0,False,,,,,,
15,1522076827,20653247,0:00:15.791553,2018-05-22 22:13:59.646295,2018-03-26 11:07:07.023306,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,,,,,,
16,1522076828,135655403,0:00:16.903862,2018-05-22 22:14:00.758590,2018-03-26 11:07:08.135601,1,gigantic,2018-03-26 11:06:51.231726,None,,0,childTURN,novice,2018-03-26 11:06:51.231673,None,,0,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,LOOK_CENTER,,,True,,0,False,,,,,,
