header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522242274,25599002,,2018-05-20 21:24:55.069482,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522242275,738903284,,2018-05-20 21:24:56.783729,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522242290,366367101,0:00:01.019011,2018-05-20 21:25:11.423750,2018-03-28 09:04:50.380313,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522242298,146713018,0:00:08.785755,2018-05-20 21:25:19.190336,2018-03-28 09:04:58.146909,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,missionMODE,,,,,,0,False,,,,,,
5,1522242298,200600147,0:00:08.838899,2018-05-20 21:25:19.243481,2018-03-28 09:04:58.200050,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,True,False,False,False,
6,1522242298,301171779,0:00:08.940398,2018-05-20 21:25:19.344977,2018-03-28 09:04:58.301551,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,0,0,0,0,0,0,0,0,0,0,0,OBJECT_CLICKED,childTURN,pronunciationPANEL,,,,,,0,False,False,False,False,False,False,
7,1522242301,705992460,0:00:12.345019,2018-05-20 21:25:22.749824,2018-03-28 09:05:01.706379,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,bathtub,0,False,,,,,,
9,1522242302,212762355,0:00:12.851986,2018-05-20 21:25:23.256707,2018-03-28 09:05:02.213275,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,False,,,,,,
10,1522242307,366005897,0:00:18.004537,2018-05-20 21:25:28.410759,2018-03-28 09:05:07.367313,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,0,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
11,1522242307,577529430,0:00:18.216336,2018-05-20 21:25:28.621241,2018-03-28 09:05:07.577804,1,gigantic,2018-03-28 09:04:49.361469,None,,0,childTURN,novice,2018-03-28 09:04:49.361351,None,,1,0,0,0,0,0,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationRESULT,,,,True,,0,False,False,False,False,False,False,
