header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522760572,171783924,,2018-05-21 22:22:55.950774,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522760573,885184288,,2018-05-21 22:22:57.661726,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522760605,718921422,0:00:08.287904,2018-05-21 22:23:29.500426,2018-04-03 09:03:25.723909,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN,novice,2018-04-03 09:03:17.435728,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
4,1522760605,824855089,0:00:08.389823,2018-05-21 22:23:29.602348,2018-04-03 09:03:25.825830,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN,novice,2018-04-03 09:03:17.435728,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,True,False,False,False,
5,1522760606,48917770,0:00:08.613093,2018-05-21 22:23:29.825636,2018-04-03 09:03:26.049120,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN,novice,2018-04-03 09:03:17.435728,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,False,False,False,False,False,
7,1522760606,69088220,0:00:08.639138,2018-05-21 22:23:29.851636,2018-04-03 09:03:26.075127,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN,novice,2018-04-03 09:03:17.435728,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
8,1522760606,81225395,0:00:08.646011,2018-05-21 22:23:29.858506,2018-04-03 09:03:26.081996,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 09:03:17.435728,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
12,1522760610,339770555,0:00:12.921538,2018-05-21 22:23:34.134055,2018-04-03 09:03:30.357540,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 09:03:17.435728,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,bathtub,0,False,,,,,,
13,1522760613,438421249,0:00:16.004145,2018-05-21 22:23:37.216671,2018-04-03 09:03:33.440156,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 09:03:17.435728,None,,0,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,False,False,False,False,False,
14,1522760613,649570703,0:00:16.215908,2018-05-21 22:23:37.428608,2018-04-03 09:03:33.652080,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN_listenChildSpeechResponse,novice,2018-04-03 09:03:17.435728,None,,1,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_listenChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,False,False,False,False,False,
15,1522760615,9707927,0:00:17.576679,2018-05-21 22:23:38.789199,2018-04-03 09:03:35.012688,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN_parseChildSpeechResponse,novice,2018-04-03 09:03:17.435728,None,,1,0,0,0,0,1,0,0,0,0,0,SAY_BUTTON_PRESSED,childTURN_parseChildSpeechResponse,pronunciationPANEL,,,,True,,0,False,,,,,,
16,1522760616,123726367,0:00:18.689420,2018-05-21 22:23:39.901988,2018-04-03 09:03:36.125471,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN,novice,2018-04-03 09:03:17.435728,None,,1,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,LOOK_CENTER,,,True,,0,False,,,,,,
17,1522760616,124294042,0:00:18.689696,2018-05-21 22:23:39.902229,2018-04-03 09:03:36.125717,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN,novice,2018-04-03 09:03:17.435728,None,,1,0,0,0,0,1,0,0,1,0,0,SAY_BUTTON_PRESSED,childTURN,pronunciationPANEL,,,,True,,0,False,,,,,,
18,1522760616,625388860,0:00:19.191901,2018-05-21 22:23:40.404437,2018-04-03 09:03:36.627925,1,gigantic,2018-04-03 09:03:17.435777,None,,0,childTURN,novice,2018-04-03 09:03:17.435728,None,,1,0,0,0,0,1,0,0,1,0,0,TARGET_OBJECT_COLLECTED,childTURN,pronunciationRESULT,ROBOT_SILENT_HAPPY_DANCE,,,,,0,False,,,,,,
