header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1522167629,947325468,,2018-05-19 21:56:59.609899,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1522167631,159742116,,2018-05-19 21:57:00.821594,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1522167633,616872787,0:00:01.811734,2018-05-19 21:57:03.280043,2018-03-27 12:20:33.617724,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1522167643,649357080,0:00:11.891432,2018-05-19 21:57:13.359790,2018-03-27 12:20:43.697450,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1522167644,2905845,0:00:12.196613,2018-05-19 21:57:13.665089,2018-03-27 12:20:44.002699,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
6,1522167644,9152650,0:00:12.206095,2018-05-19 21:57:13.674330,2018-03-27 12:20:44.012023,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1522167644,24661302,0:00:12.218599,2018-05-19 21:57:13.686844,2018-03-27 12:20:44.024528,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1522167645,749602317,0:00:13.995960,2018-05-19 21:57:15.464209,2018-03-27 12:20:45.801890,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1522167648,244422674,0:00:16.443888,2018-05-19 21:57:17.913754,2018-03-27 12:20:48.251352,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
10,1522167652,121400833,0:00:20.315141,2018-05-19 21:57:21.783928,2018-03-27 12:20:52.121453,1,gigantic,2018-03-27 12:20:31.804721,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-27 12:20:31.804678,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
