elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:01.707176,2018-01-20 15:24:11.290843,childTURN,START_BUTTON_PRESSED,novice,ROBOT_SILENT_INTERESTED,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:02.208050,2018-01-20 15:24:11.791694,childTURN,START_BUTTON_PRESSED,novice,ROBOT_CUSTOM_SPEECH,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:11.512544,2018-01-20 15:24:21.096180,childTURN,SCREEN_MOVED,novice,ROBOT_ENCOURAGING,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:12.014015,2018-01-20 15:24:21.597652,childTURN,SCREEN_MOVED,novice,ROBOT_CUSTOM_SPEECH,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:33.418997,2018-01-20 15:24:43.002645,childTURN,SAY_BUTTON_PRESSED,novice,NA,,True,jumping,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:34.011800,2018-01-20 15:24:43.595436,childTURN,SAY_BUTTON_PRESSED,novice,LOOK_CENTER,,True,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:40.163386,2018-01-20 15:24:49.747046,childTURN,TARGET_OBJECT_COLLECTED,novice,ROBOT_CUSTOM_SPEECH,,,,0,happy,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,True,0,0,0,0,0,0
0:00:44.751423,2018-01-20 15:24:54.335064,childTURN,TARGET_OBJECT_COLLECTED,novice,ROBOT_SILENT_HAPPY_DANCE,,,,0,happy,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,True,0,0,0,0,0,0
0:00:45.294532,2018-01-20 15:24:54.878183,robotTURN,TARGET_OBJECT_COLLECTED,novice,NA,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:00:46.364884,2018-01-20 15:24:55.948517,robotTURN,TARGET_OBJECT_COLLECTED,NOVICE,ROBOT_SILENT_EXCITED,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:00:54.784280,2018-01-20 15:25:04.367927,robotTURN,SCREEN_MOVED,NOVICE,ROBOT_SILENT_INTERESTED,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:00:54.848600,2018-01-20 15:25:04.432250,robotTURN_listenChildSpeechResponse,SCREEN_MOVED,NOVICE,NA,,,,0,happy,1,1,0,1,1,1,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,False,True,0,0,0,0,1,0
0:01:01.696083,2018-01-20 15:25:11.279764,robotTURN_listenChildSpeechResponse,SCREEN_MOVED,NOVICE,Q_ROBOT_ASK_HELP,,,,0,happy,1,1,0,1,1,1,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,False,True,0,0,0,0,1,0
0:01:02.199703,2018-01-20 15:25:11.783336,robotTURN_listenChildSpeechResponse,SCREEN_MOVED,NOVICE,LOOK_AT_TABLET,,,,0,happy,1,1,0,1,1,1,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,False,True,0,0,0,0,1,0
0:01:10.605687,2018-01-20 15:25:20.189326,robotTURN_listenChildSpeechResponse,SCREEN_MOVED,NOVICE,NA,,,,0,happy,1,1,0,1,1,1,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,False,True,0,0,0,0,1,0
