elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:01.607077,2018-01-20 08:19:35.673329,childTURN,START_BUTTON_PRESSED,novice,ROBOT_SILENT_INTERESTED,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:02.108183,2018-01-20 08:19:36.174445,childTURN,START_BUTTON_PRESSED,novice,ROBOT_CUSTOM_SPEECH,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:08.959980,2018-01-20 08:19:43.026196,childTURN,SCREEN_MOVED,novice,ROBOT_ENCOURAGING,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:09.462016,2018-01-20 08:19:43.528249,childTURN,SCREEN_MOVED,novice,ROBOT_CUSTOM_SPEECH,,,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:16.987536,2018-01-20 08:19:51.053751,childTURN,SAY_BUTTON_PRESSED,novice,NA,,False,fish,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:17.506751,2018-01-20 08:19:51.572967,childTURN,SAY_BUTTON_PRESSED,novice,LOOK_CENTER,,False,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:22.910644,2018-01-20 08:19:56.976860,childTURN,NONTARGET_OBJECT_COLLECTED,novice,NA,,False,fish,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:23.417527,2018-01-20 08:19:57.483760,childTURN,NONTARGET_OBJECT_COLLECTED,novice,ROBOT_SILENT_SAD,,False,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:23.923945,2018-01-20 08:19:57.990169,childTURN,NONTARGET_OBJECT_COLLECTED,novice,ROBOT_CUSTOM_SPEECH,,False,,0,land,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:24.432400,2018-01-20 08:19:58.498624,robotTURN,NONTARGET_OBJECT_COLLECTED,novice,NA,,False,,0,land,0,0,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
0:00:25.446118,2018-01-20 08:19:59.512336,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_SILENT_EXCITED,,False,,0,land,0,0,0,1,0,0,0,0,0,0,0.0,robotTURN,False,False,False,0,0,0,0,0,0
