elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:24.519591,2018-01-24 12:49:30.274270,childTURN,SCREEN_MOVED,novice,NA,,,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:01:11.048206,2018-01-24 12:50:16.802901,childTURN,PRONUNCIATION_PANEL_CLOSED,novice,NA,,False,jumping,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:01:17.050194,2018-01-24 12:50:22.804873,childTURN,OBJECT_CLICKED,novice,NA,,False,jumping,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:01:20.764656,2018-01-24 12:50:26.519345,childTURN,PRONUNCIATION_PANEL_CLOSED,novice,NA,,False,car,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:01:23.702415,2018-01-24 12:50:29.457101,childTURN,OBJECT_CLICKED,novice,NA,,False,car,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:01:28.278313,2018-01-24 12:50:34.032996,childTURN,PRONUNCIATION_PANEL_CLOSED,novice,NA,,False,bus,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:02:28.673861,2018-01-24 12:51:34.428551,childTURN,OBJECT_CLICKED,novice,NA,,False,bus,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:02:30.383369,2018-01-24 12:51:36.138053,childTURN,SAY_BUTTON_PRESSED,novice,NA,,False,mailbox,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:02:30.893800,2018-01-24 12:51:36.648479,childTURN,SAY_BUTTON_PRESSED,novice,LOOK_CENTER,,False,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:02:42.226547,2018-01-24 12:51:47.981243,childTURN,NONTARGET_OBJECT_COLLECTED,novice,NA,,False,mailbox,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:02:42.809997,2018-01-24 12:51:48.564679,childTURN,NONTARGET_OBJECT_COLLECTED,novice,ROBOT_SILENT_SAD,,False,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:02:43.343608,2018-01-24 12:51:49.098292,childTURN,NONTARGET_OBJECT_COLLECTED,novice,ROBOT_CUSTOM_SPEECH,,False,,0,land,0,1,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
