elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:01.716088,2018-01-21 14:57:06.981134,childTURN,START_BUTTON_PRESSED,novice,ROBOT_CUSTOM_SPEECH,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:03.916434,2018-01-21 14:57:09.181392,childTURN,START_BUTTON_PRESSED,novice,ROBOT_SILENT_INTERESTED,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:18.184619,2018-01-21 14:57:23.449570,childTURN,SCREEN_MOVED,novice,ROBOT_CUSTOM_SPEECH,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:21.043039,2018-01-21 14:57:26.307976,childTURN,SCREEN_MOVED,novice,ROBOT_ENCOURAGING,,,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:25.219064,2018-01-21 14:57:30.484014,childTURN,SAY_BUTTON_PRESSED,novice,NA,,True,jumping,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:25.720553,2018-01-21 14:57:30.985493,childTURN,SAY_BUTTON_PRESSED,novice,LOOK_CENTER,,True,,0,happy,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:31.755734,2018-01-21 14:57:37.020680,childTURN,TARGET_OBJECT_COLLECTED,novice,ROBOT_SILENT_HAPPY_DANCE,,,,0,happy,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,True,0,0,0,0,0,0
0:00:32.256292,2018-01-21 14:57:37.521239,childTURN,TARGET_OBJECT_COLLECTED,novice,ROBOT_CUSTOM_SPEECH,,,,0,happy,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,True,0,0,0,0,0,0
0:00:32.763034,2018-01-21 14:57:38.027984,childTURN,TARGET_OBJECT_COLLECTED,novice,LOOK_CENTER,,,,0,happy,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,True,0,0,0,0,0,0
0:00:32.763527,2018-01-21 14:57:38.028459,robotTURN,TARGET_OBJECT_COLLECTED,novice,NA,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:00:33.766381,2018-01-21 14:57:39.031335,robotTURN,TARGET_OBJECT_COLLECTED,EXPERT,ROBOT_CUSTOM_SPEECH,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:00:34.266345,2018-01-21 14:57:39.531294,robotTURN,TARGET_OBJECT_COLLECTED,EXPERT,ROBOT_SILENT_INTERESTED,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:00:44.325952,2018-01-21 14:57:49.590921,robotTURN,SCREEN_MOVED,EXPERT,LOOK_AT_TABLET,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:00:44.827718,2018-01-21 14:57:50.092674,robotTURN,SCREEN_MOVED,EXPERT,KEYWORD_DEFINITION_SPEECH,,,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:01:01.412856,2018-01-21 14:58:06.677803,robotTURN,SAY_BUTTON_PRESSED,EXPERT,NA,fishing,True,fishing,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:01:01.913353,2018-01-21 14:58:07.178304,robotTURN,SAY_BUTTON_PRESSED,EXPERT,LOOK_CENTER,fishing,True,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:01:02.414720,2018-01-21 14:58:07.679662,robotTURN,SAY_BUTTON_PRESSED,EXPERT,ROBOT_SAY_WORD,fishing,True,,0,happy,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:01:08.561079,2018-01-21 14:58:13.826029,robotTURN,TARGET_OBJECT_COLLECTED,EXPERT,ROBOT_CELEBRATION,fishing,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:01:09.061618,2018-01-21 14:58:14.326567,robotTURN,TARGET_OBJECT_COLLECTED,EXPERT,LOOK_CENTER,fishing,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,True,0,0,0,0,0,0
0:01:09.562317,2018-01-21 14:58:14.827257,childTURN,TARGET_OBJECT_COLLECTED,EXPERT,NA,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:10.567796,2018-01-21 14:58:15.832749,childTURN,TARGET_OBJECT_COLLECTED,EXPERT,ROBOT_CUSTOM_SPEECH,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:11.068159,2018-01-21 14:58:16.333115,childTURN,TARGET_OBJECT_COLLECTED,EXPERT,ROBOT_ATTENTION,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:27.127976,2018-01-21 14:58:32.392926,childTURN,SCREEN_MOVED,EXPERT,ROBOT_CUSTOM_SPEECH,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:27.631304,2018-01-21 14:58:32.896261,childTURN,SCREEN_MOVED,EXPERT,LOOK_AT_TABLET,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:28.144318,2018-01-21 14:58:33.409256,childTURN,SCREEN_MOVED,EXPERT,KEYWORD_DEFINITION_SPEECH,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:45.519718,2018-01-21 14:58:50.784666,childTURN,OBJECT_CLICKED,EXPERT,HINT_SPEECH,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:46.020390,2018-01-21 14:58:51.285328,childTURN,OBJECT_CLICKED,EXPERT,ROBOT_SILENT_PUZZLED,,,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:46.417098,2018-01-21 14:58:51.682043,childTURN,PRONUNCIATION_PANEL_CLOSED,EXPERT,NA,,False,tractor,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:51.529440,2018-01-21 14:58:56.794388,childTURN,OBJECT_CLICKED,EXPERT,NA,,False,tractor,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:52.038153,2018-01-21 14:58:57.303092,childTURN,OBJECT_CLICKED,EXPERT,ROBOT_SILENT_PUZZLED,,False,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:52.691268,2018-01-21 14:58:57.956212,childTURN,SAY_BUTTON_PRESSED,EXPERT,NA,,True,eating,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:53.218175,2018-01-21 14:58:58.483111,childTURN,SAY_BUTTON_PRESSED,EXPERT,LOOK_CENTER,,True,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:53.727670,2018-01-21 14:58:58.992614,childTURN,SAY_BUTTON_PRESSED,EXPERT,ROBOT_ATTENTION,,True,,0,happy,2,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:59.335558,2018-01-21 14:59:04.600494,childTURN,TARGET_OBJECT_COLLECTED,EXPERT,ROBOT_SILENT_HAPPY_DANCE,,,,0,happy,3,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:01:59.860695,2018-01-21 14:59:05.125640,childTURN,TARGET_OBJECT_COLLECTED,EXPERT,ROBOT_CUSTOM_SPEECH,,,,0,happy,3,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:02:00.378631,2018-01-21 14:59:05.643567,childTURN,TARGET_OBJECT_COLLECTED,EXPERT,LOOK_CENTER,,,,0,happy,3,0,0,1,1,0,0,0,0,0,0.0,childTURN,True,False,True,0,0,0,0,0,0
0:02:00.897217,2018-01-21 14:59:06.162159,robotTURN,TARGET_OBJECT_COLLECTED,EXPERT,NA,,,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:01.950640,2018-01-21 14:59:07.215576,robotTURN,TARGET_OBJECT_COLLECTED,NOVICE,ROBOT_CUSTOM_SPEECH,,,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:07.461302,2018-01-21 14:59:12.726247,robotTURN,TARGET_OBJECT_COLLECTED,NOVICE,ROBOT_SILENT_EXCITED,,,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:14.229336,2018-01-21 14:59:19.494282,robotTURN,SCREEN_MOVED,NOVICE,LOOK_AT_TABLET,,,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:14.743590,2018-01-21 14:59:20.008529,robotTURN,SCREEN_MOVED,NOVICE,ROBOT_SILENT_INTERESTED,,,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:22.736263,2018-01-21 14:59:28.001210,robotTURN,OBJECT_CLICKED,NOVICE,ROBOT_SILENT_PUZZLED,dolphin,,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:26.800084,2018-01-21 14:59:32.065033,robotTURN,SAY_BUTTON_PRESSED,NOVICE,NA,dolphin,False,dolphin,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:27.301177,2018-01-21 14:59:32.566126,robotTURN,SAY_BUTTON_PRESSED,NOVICE,LOOK_CENTER,dolphin,False,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:27.801910,2018-01-21 14:59:33.066848,robotTURN,SAY_BUTTON_PRESSED,NOVICE,ROBOT_SAY_WORD,dolphin,False,,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:34.073800,2018-01-21 14:59:39.338754,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dolphin,False,dolphin,0,happy,3,0,0,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:34.575148,2018-01-21 14:59:39.840092,robotTURN_listenChildSpeechResponse,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dolphin,False,,0,happy,3,1,0,2,2,0,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,True,True,0,0,0,0,0,0
0:02:38.928602,2018-01-21 14:59:44.193551,robotTURN_listenChildSpeechResponse,NONTARGET_OBJECT_COLLECTED,NOVICE,Q_ROBOT_ASK_WHY_WRONG,dolphin,False,,0,happy,3,1,0,2,2,0,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,True,True,0,0,0,0,0,0
0:02:39.429597,2018-01-21 14:59:44.694546,robotTURN_listenChildSpeechResponse,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_CUSTOM_SPEECH,dolphin,False,,0,happy,3,1,0,2,2,0,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,True,True,0,0,0,0,0,0
0:02:47.904032,2018-01-21 14:59:53.168969,robotTURN_listenChildSpeechResponse,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dolphin,False,,0,happy,3,1,0,2,2,0,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,True,True,0,0,0,0,0,0
0:02:48.938890,2018-01-21 14:59:54.203835,robotTURN_listenChildSpeechResponse,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dolphin,False,,0,happy,3,1,0,2,2,0,0,0,0,0,0.0,robotTURN_listenChildSpeechResponse,True,True,True,0,0,0,0,0,0
0:02:53.311179,2018-01-21 14:59:58.576117,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,dolphin,False,,0,happy,3,1,2,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:53.812720,2018-01-21 14:59:59.077673,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,LOOK_CENTER,dolphin,False,,0,happy,3,1,2,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:54.314351,2018-01-21 14:59:59.579308,robotTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_CURIOUS,dolphin,False,,0,happy,3,1,2,2,2,0,0,0,0,0,0.0,robotTURN,True,True,True,0,0,0,0,0,0
0:02:54.315035,2018-01-21 14:59:59.579974,childTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,NA,,False,,0,happy,3,1,2,2,2,0,0,0,0,0,0.0,childTURN,True,True,True,0,0,0,0,0,0
0:02:55.318414,2018-01-21 15:00:00.583375,childTURN,NONTARGET_OBJECT_COLLECTED,NOVICE,ROBOT_SILENT_INTERESTED,,False,,0,happy,3,1,2,2,2,0,0,0,0,0,0.0,childTURN,True,True,True,0,0,0,0,0,0
0:03:34.789834,2018-01-21 15:00:40.054775,childTURN,SCREEN_MOVED,NOVICE,NA,,False,dolphin,0,happy,3,1,2,2,2,0,0,0,0,0,0.0,childTURN,True,True,True,0,0,0,0,0,0
0:03:35.298935,2018-01-21 15:00:40.563875,childTURN,SCREEN_MOVED,NOVICE,LOOK_AT_TABLET,,False,,0,happy,3,1,2,2,2,0,0,0,0,0,0.0,childTURN,True,True,True,0,0,0,0,0,0
