elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
elapsedTime,localTime,whoseTurn,gameStateTrigger,robotRole,robotBehavior,robotClickedObj,clickedRightObject,clickedObjName,gameTask,vocab,numFinishedObjects,numQsAsked,numQsAnswered,numChildAttemptsPerGame,numChildCorrectAttemptsPerGame,numRobotYNQuestion,numRobotYNQuestionAnswered,numRobotOpenQuestion,numRobotOpenQuestionAnswered,numTouchAbsenceAlertPerTask,current_turn_length,currentInteractionState,childCurrAttemptCorrectness,childPrevAttemptCorrectness,objectWordPronounced,numChildAttemptsCurrTask,numChildCorrectAttemptsCurrTask,numRobotOfferHelp,numChildAcceptHelp,numRobotAskHelp,numChildOfferHelp
0:00:01.104193,2018-01-20 11:26:19.107361,childTURN,START_BUTTON_PRESSED,novice,ROBOT_SILENT_INTERESTED,,,,0,vehicle,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:01.605067,2018-01-20 11:26:19.608234,childTURN,START_BUTTON_PRESSED,novice,ROBOT_CUSTOM_SPEECH,,,,0,vehicle,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:08.810973,2018-01-20 11:26:26.814146,childTURN,SCREEN_MOVED,novice,ROBOT_CUSTOM_SPEECH,,,,0,vehicle,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:11.861034,2018-01-20 11:26:29.864194,childTURN,SAY_BUTTON_PRESSED,novice,NA,,True,bus,0,vehicle,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:12.372734,2018-01-20 11:26:30.375997,childTURN,SAY_BUTTON_PRESSED,novice,LOOK_CENTER,,True,,0,vehicle,0,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:17.173382,2018-01-20 11:26:35.176549,childTURN,TARGET_OBJECT_COLLECTED,novice,ROBOT_CUSTOM_SPEECH,,,,0,vehicle,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:20.853902,2018-01-20 11:26:38.857069,childTURN,TARGET_OBJECT_COLLECTED,novice,ROBOT_SILENT_HAPPY_DANCE,,,,0,vehicle,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:21.354699,2018-01-20 11:26:39.357870,childTURN,TARGET_OBJECT_COLLECTED,novice,LOOK_CENTER,,,,0,vehicle,1,0,0,0,0,0,0,0,0,0,0.0,childTURN,False,False,False,0,0,0,0,0,0
0:00:21.355440,2018-01-20 11:26:39.358599,robotTURN,TARGET_OBJECT_COLLECTED,novice,NA,,,,0,vehicle,1,0,0,1,1,0,0,0,0,0,0.0,robotTURN,True,False,False,0,0,0,0,0,0
