frame_number, elapsed_time (sec), localtime,emotion-1,emotion-2,emotion-3,emotion-4,emotion-5,emotion-6,emotion-7,emotion-8,emotion-9,expression-1,expression-2,expression-3,expression-4,expression-5,expression-6,expression-7,expression-8,expression-9,expression-10,expression-11,expression-12,expression-13,expression-14,expression-15,expression-16,expression-17,expression-18,expression-19,expression-20,expression-21,measurement-1,measurement-2,measurement-3,measurement-4
1,1.9788742065429688e-05,2018-1-20-10-52-47-5-20-0,0.001829085755161941,0.0025668288581073284,0.425838440656662,6.205270290374756,3.125424700556323e-05,0.007185184396803379,0.07022112607955933,0.34351640939712524,-5.84234619140625,84.22723388671875,8.990304678491157e-08,7.676017048652284e-06,0.081086665391922,2.035015178591948e-08,15.459972381591797,1.6850031614303589,0.0010064069647341967,8.152759356505612e-09,0.0007519875071011484,3.7733843782916665e-05,6.1097666730347555e-06,1.3878955940072046e-07,33.26390838623047,3.125424700556323e-05,0.003976861480623484,3.3567985724403115e-08,4.1435960156377405e-05,5.855170456925407e-05,2.1284356117248535,0.0565216988325119,52.385738372802734,-13.623830795288086,-1.610891342163086,0.08714638650417328
2,0.34790587425231934,2018-1-20-10-52-48-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6617183685302734,2018-1-20-10-52-48-5-20-0,0.0018288379069417715,0.0903821811079979,0.4172126352787018,0.20005495846271515,0.0037171212024986744,0.00586078641936183,0.040409188717603683,0.258152037858963,-7.2637176513671875,37.83679962158203,6.645383687775563e-10,0.0037171212024986744,15.756064414978027,1.0948552064959927e-09,7.81266450881958,0.15392416715621948,2.950844759652682e-07,0.001289063016884029,0.28377142548561096,3.611813735915348e-05,2.963747101603076e-05,3.6813204928876075e-07,0.35453492403030396,0.0006769283791072667,0.0034652522299438715,3.9465113843561994e-08,1.6269000013835466e-07,0.0003167655668221414,82.20108032226562,3.302403638372198e-05,47.97189712524414,-24.482404708862305,11.226240158081055,-8.5446138381958
4,0.8898661136627197,2018-1-20-10-52-48-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.1155173778533936,2018-1-20-10-52-49-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.4629392623901367,2018-1-20-10-52-49-5-20-0,0.0018289617728441954,0.04085181653499603,0.4257822334766388,20.80342674255371,0.001864223275333643,0.005212506279349327,0.03210751339793205,0.22627757489681244,-16.990989685058594,47.70991516113281,1.6572576644335868e-11,0.001864223275333643,51.988853454589844,3.792586904249884e-12,4.292957305908203,0.14919717609882355,4.4007146016156184e-07,0.060093000531196594,0.0036944756284356117,3.0811913802608615e-06,5.697992310160771e-05,8.537278262110704e-08,46.241737365722656,0.0017411893932148814,0.00911412388086319,1.3574552326645062e-07,2.4615337679279037e-07,7.607702173118014e-06,14.104583740234375,3.884974375978345e-06,47.81526184082031,-22.458337783813477,14.133859634399414,-5.537854194641113
7,1.782520055770874,2018-1-20-10-52-49-5-20-0,0.00182810565456748,1.175153136253357,0.4259515106678009,15.277849197387695,0.014726302586495876,0.004627609625458717,0.05009271577000618,0.26183298230171204,-37.08196258544922,48.981258392333984,3.7029768140683927e-10,0.014726302586495876,97.65743255615234,1.59351157269505e-10,8.172866821289062,7.612771511077881,1.3397027487371815e-06,6.989279791014269e-05,0.0014806902036070824,9.514876069260936e-07,0.00015892978990450501,3.270261395016405e-09,42.7014274597168,0.006826371885836124,0.015317573212087154,2.0157770563855593e-08,2.447554265927465e-07,1.2320593668846413e-05,69.8587646484375,3.6115309285378316e-06,47.50606155395508,-22.203777313232422,7.734889984130859,-7.189281940460205
8,2.085763692855835,2018-1-20-10-52-50-5-20-0,0.001828942564316094,1.521373987197876,0.42657122015953064,95.63020324707031,0.04113435372710228,0.005386203061789274,0.03505288064479828,0.2368997037410736,-31.889938354492188,56.90102005004883,3.792856653750398e-11,0.002157847862690687,99.79674530029297,2.3455390407711718e-11,5.518617153167725,0.39170071482658386,1.219795103679644e-05,5.813135430798866e-06,0.0017852458404377103,6.903334906382952e-06,6.367162859532982e-05,7.245383670806405e-08,87.86608123779297,0.04113435372710228,0.030181847512722015,3.7888643333872096e-08,6.334768727356277e-07,9.535008757666219e-06,72.01866149902344,4.203865501040127e-06,48.22132110595703,-20.610931396484375,9.005958557128906,-2.7994487285614014
9,2.400322675704956,2018-1-20-10-52-50-5-20-0,0.0018290700390934944,0.862010657787323,0.43481770157814026,4.517183303833008,0.4803760349750519,0.004902762360870838,0.04221467673778534,0.24829700589179993,-35.187957763671875,62.18459701538086,2.937193890883982e-11,0.0002475189685355872,99.28269958496094,2.2718910086538813e-12,6.777878284454346,4.470457077026367,7.821608051017392e-06,0.00031138324993662536,0.0009345364524051547,5.443216195999412e-06,6.907192437211052e-05,1.3555244038343517e-08,30.10769271850586,0.4803760349750519,0.010520501993596554,1.9102436965567904e-08,2.694848149076279e-07,0.00010070867574540898,56.91180419921875,5.469838470162358e-06,49.51667785644531,-19.513046264648438,10.639564514160156,-3.2331628799438477
10,2.7196710109710693,2018-1-20-10-52-50-5-20-0,0.0018289827276021242,0.16341443359851837,0.43885764479637146,0.4971280097961426,0.692945122718811,0.009501741267740726,0.12018752843141556,0.46586552262306213,-37.075050354003906,60.97003173828125,1.6044136505466433e-11,0.0015593530843034387,95.41434478759766,3.0969118328810774e-13,23.614463806152344,1.4567464590072632,3.1543561362923356e-06,0.0009159150067716837,0.0007167706498876214,5.249477180768736e-05,5.422739195637405e-05,2.170628787823148e-09,8.949703216552734,0.692945122718811,0.04059847816824913,2.348752659031561e-08,4.258498336184857e-07,8.791946311248466e-05,32.11488342285156,1.5851118178034085e-06,49.371952056884766,-19.769737243652344,10.528373718261719,-9.403447151184082
11,3.028325319290161,2018-1-20-10-52-51-5-20-0,0.0018289531581103802,0.006451593246310949,0.4265162944793701,2.158118724822998,0.035963498055934906,0.00471827806904912,0.02595231868326664,0.20121119916439056,-2.3952560424804688,75.57896423339844,8.132413853445541e-09,0.0019818241707980633,6.785536766052246,13.066865921020508,1.1550819873809814,0.00027166749350726604,0.00012433569645509124,0.0009220866486430168,0.0016209038440138102,0.0001690937060629949,0.0006506841746158898,1.0287950402698698e-07,22.925968170166016,0.035963498055934906,1.6183303594589233,7.09306220869621e-07,9.974114618671592e-06,0.014870443381369114,4.5272393226623535,0.022509438917040825,49.62715530395508,-16.351335525512695,17.84482765197754,-7.482565402984619
12,3.340585470199585,2018-1-20-10-52-51-5-20-0,0.0018290315056219697,0.004322977736592293,0.424071729183197,0.1927676647901535,0.000815258885268122,0.004724140278995037,0.02594771794974804,0.20143920183181763,-0.35157012939453125,94.33348846435547,1.5433199607173265e-08,0.000815258885268122,0.00160696089733392,99.79126739501953,1.1753536462783813,1.5461504517588764e-05,0.0002373815223108977,2.2234835624694824,0.05880175158381462,0.018075833097100258,0.0002735142479650676,1.2848070385373944e-09,0.004608443938195705,0.00020828330889344215,0.5569684505462646,1.0787855444505112e-06,0.00027598353335633874,0.04870862886309624,0.0006450974615290761,0.00033745571272447705,52.31000900268555,-7.938691139221191,16.70697021484375,-13.027938842773438
13,3.557561159133911,2018-1-20-10-52-51-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,3.862643003463745,2018-1-20-10-52-51-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,4.081266164779663,2018-1-20-10-52-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4.296778202056885,2018-1-20-10-52-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4.516756534576416,2018-1-20-10-52-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,4.762824296951294,2018-1-20-10-52-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,5.015760660171509,2018-1-20-10-52-53-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
