frame_number, elapsed_time (sec), localtime,emotion-1,emotion-2,emotion-3,emotion-4,emotion-5,emotion-6,emotion-7,emotion-8,emotion-9,expression-1,expression-2,expression-3,expression-4,expression-5,expression-6,expression-7,expression-8,expression-9,expression-10,expression-11,expression-12,expression-13,expression-14,expression-15,expression-16,expression-17,expression-18,expression-19,expression-20,expression-21,measurement-1,measurement-2,measurement-3,measurement-4
1,2.765655517578125e-05,2018-1-20-12-0-39-5-20-0,0.001970291370525956,0.0043961969204247,18.99570655822754,0.18724629282951355,92.39762878417969,0.12385891377925873,0.0008313668076880276,2.3058173656463623,-45.87698745727539,93.82450866699219,3.1655027044052986e-08,0.0503351166844368,0.010493649169802666,87.35650634765625,0.012729162350296974,2.5865270814051655e-08,6.153646609163843e-06,3.6967385312891565e-06,0.15758924186229706,99.99879455566406,0.0861089825630188,0.4190812408924103,0.026395287364721298,92.39762878417969,99.96198272705078,4.611900692452764e-07,4.403796083352063e-07,0.00010633314377628267,7.332822860917076e-05,0.04490260034799576,62.031558990478516,-8.395812034606934,13.061015129089355,-27.833580017089844
2,0.28191590309143066,2018-1-20-12-0-39-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5496401786804199,2018-1-20-12-0-40-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.9137561321258545,2018-1-20-12-0-40-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.2584922313690186,2018-1-20-12-0-40-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.516416072845459,2018-1-20-12-0-41-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.7889528274536133,2018-1-20-12-0-41-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.0499064922332764,2018-1-20-12-0-41-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.353196382522583,2018-1-20-12-0-41-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2.6133339405059814,2018-1-20-12-0-42-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2.874898672103882,2018-1-20-12-0-42-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,3.140542507171631,2018-1-20-12-0-42-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,3.4059510231018066,2018-1-20-12-0-43-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,3.6483819484710693,2018-1-20-12-0-43-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,4.031901836395264,2018-1-20-12-0-43-5-20-0,0.0018291485030204058,0.040169812738895416,0.4253048002719879,0.1928573101758957,0.00025573818129487336,0.005110917612910271,0.030411364510655403,0.22009611129760742,-1.0929107666015625,94.84986114501953,3.6996854646531574e-07,0.00025573818129487336,6.867081538075581e-05,4.420618893163919e-07,3.555360794067383,8.873947448173256e-15,0.0706029087305069,3.259487493778579e-05,0.017799105495214462,2.666574573595426e-06,1.8371544285855634e-08,0.00023903783585410565,0.009163785725831985,3.230601123505039e-06,0.9598743915557861,0.29058122634887695,22.479572296142578,5.690308668704347e-08,69.82748413085938,0.17944341897964478,46.047061920166016,-7.433638095855713,5.366440773010254,5.552630424499512
16,4.489378452301025,2018-1-20-12-0-44-5-20-0,0.0018290786538273096,0.10837379097938538,0.17182186245918274,0.1926882416009903,0.0002256073203170672,0.004581294488161802,0.019834280014038086,0.19465374946594238,-3.8647232055664062,98.6375503540039,1.3713867019760073e-06,0.0002256073203170672,0.00018440038547851145,2.92118897959881e-06,0.27278468012809753,7.812292479592031e-13,0.09420212358236313,6.826930621173233e-05,12.515274047851562,8.38017076603137e-05,1.347599254408749e-09,2.469817627570592e-05,0.0007413038401864469,3.823817678494379e-05,0.004021358676254749,0.0360926054418087,7.465684413909912,5.620794052418887e-09,95.50643920898438,0.10240672528743744,45.50910186767578,-0.5891523361206055,8.069405555725098,2.857102632522583
17,4.8825767040252686,2018-1-20-12-0-44-5-20-0,0.001829080400057137,0.08873613178730011,0.11254385113716125,0.19278821349143982,6.83322869008407e-05,0.005760082043707371,0.02844642475247383,0.25170281529426575,-7.67645263671875,98.54251861572266,4.3908627844757575e-07,6.83322869008407e-05,0.00011195663682883605,1.1936821309177503e-08,7.142271041870117,2.9198986978284935e-12,0.10450638085603714,0.000239694127230905,18.341278076171875,0.00017294853751081973,5.680391157447673e-10,1.0873185374293826e-07,0.005614324472844601,2.282499963257578e-06,0.06837202608585358,0.019942160695791245,15.168481826782227,1.8367751764003515e-09,98.0844497680664,0.1106976643204689,46.38302230834961,-0.931110680103302,8.99997329711914,2.8079755306243896
18,5.148217439651489,2018-1-20-12-0-44-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,5.415118932723999,2018-1-20-12-0-45-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,5.681342363357544,2018-1-20-12-0-45-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.942251443862915,2018-1-20-12-0-45-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6.224787950515747,2018-1-20-12-0-45-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,6.493809223175049,2018-1-20-12-0-46-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,6.748045444488525,2018-1-20-12-0-46-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,7.0142717361450195,2018-1-20-12-0-46-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,7.2812559604644775,2018-1-20-12-0-46-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,7.648593425750732,2018-1-20-12-0-47-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,7.948285341262817,2018-1-20-12-0-47-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,8.313054323196411,2018-1-20-12-0-47-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,8.581957578659058,2018-1-20-12-0-48-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,8.860782623291016,2018-1-20-12-0-48-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,9.129063129425049,2018-1-20-12-0-48-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,9.399004936218262,2018-1-20-12-0-49-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,9.654957056045532,2018-1-20-12-0-49-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,10.030264616012573,2018-1-20-12-0-49-5-20-0,1.2710861483355984e-06,36.655853271484375,4.587606430053711,1.247887134552002,99.98529815673828,28.473737716674805,3.1049466133117676,0.0011656128335744143,-47.732723236083984,48.135498046875,99.98529815673828,0.0016605323180556297,0.0021574506536126137,0.00010092614684253931,0.000980550772510469,23.169349670410156,2.7280388018025015e-11,2.8466167140486776e-13,2.764410034217235e-08,95.5636215209961,3.0373194217681885,3.1182528781315e-11,0.038725513964891434,3.1733045489090728e-06,0.03785436972975731,1.0187985566290081e-08,1.1284473799832995e-08,0.0025381012819707394,1.48786387654809e-08,98.7816162109375,25.80320167541504,22.37307357788086,10.112500190734863,2.319807767868042
36,10.380428314208984,2018-1-20-12-0-50-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,10.648404121398926,2018-1-20-12-0-50-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,10.915302515029907,2018-1-20-12-0-50-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,11.172940731048584,2018-1-20-12-0-50-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,11.437888383865356,2018-1-20-12-0-51-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,11.71554946899414,2018-1-20-12-0-51-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,12.113963842391968,2018-1-20-12-0-51-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.809786558151245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.160419464111328,38.14377212524414,5.61442232131958,3.3812663555145264
43,12.458947658538818,2018-1-20-12-0-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,12.786739349365234,2018-1-20-12-0-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,13.087267875671387,2018-1-20-12-0-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,13.352110385894775,2018-1-20-12-0-52-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,13.683248519897461,2018-1-20-12-0-53-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,13.958367824554443,2018-1-20-12-0-53-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,14.348695993423462,2018-1-20-12-0-53-5-20-0,0.0018276923801749945,8.635456470074132e-05,0.4302144944667816,0.19268502295017242,0.23257654905319214,0.11756641417741776,13.87791633605957,6.9953413009643555,-29.40528106689453,98.2297134399414,3.37909389358515e-09,0.020956415683031082,9.599827535566874e-06,7.783461910548795e-07,97.62944793701172,1.295488090136132e-07,1.4637680578744039e-05,1.4415330724659725e-06,4.9494060476718005e-06,0.007218505721539259,0.00029936814098618925,2.1737176325586915e-07,0.0005645499913953245,0.23257654905319214,99.99906921386719,6.856024015178264e-08,3.105992574248262e-09,6.820030193921411e-07,3.204958200454712,0.1792684942483902,48.08626174926758,-1.9191704988479614,25.178421020507812,5.316904067993164
50,14.620990753173828,2018-1-20-12-0-54-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,14.894199848175049,2018-1-20-12-0-54-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,15.272260665893555,2018-1-20-12-0-54-5-20-0,0.001828065374866128,0.10122282058000565,25.128591537475586,0.19268888235092163,99.98027801513672,0.010698596015572548,0.01756611280143261,0.39170631766319275,-51.621395111083984,95.92796325683594,2.057579280290156e-07,0.01535042654722929,1.1569777598197106e-05,8.771525727979679e-09,5.437248229980469,5.633719624142941e-08,0.00022875618014950305,1.3672138452529907,2.662786755536217e-07,20.266223907470703,2.8440334062906913e-05,1.2067730494891293e-06,0.0007545195985585451,99.98027801513672,99.99996185302734,1.5618657478455589e-09,1.807774374640303e-09,9.921533319356968e-07,99.98412322998047,0.03377615287899971,43.49425506591797,-6.202726364135742,17.95122718811035,10.321776390075684
53,15.790559530258179,2018-1-20-12-0-55-5-20-0,0.0018224152736365795,0.11290847510099411,24.614707946777344,0.19267822802066803,99.35006713867188,0.01366858184337616,0.010464302264153957,0.4560490548610687,-50.48503494262695,97.86370849609375,1.1452699055780613e-07,0.10047478973865509,0.00030869292095303535,2.606213342914998e-07,2.6995747089385986,7.990698946969133e-08,8.407956920564175e-05,0.1958402395248413,2.8360211672406876e-06,30.2692928314209,1.8441716747474857e-05,6.495714046650392e-07,0.00023245341435540468,99.35006713867188,99.99996185302734,3.1981270964820396e-09,8.596912071112683e-10,8.999242595564283e-08,99.98332214355469,0.01744348742067814,42.11289596557617,-2.8774750232696533,15.455744743347168,9.984630584716797
54,16.174727201461792,2018-1-20-12-0-55-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,16.957462787628174,2018-1-20-12-0-56-5-20-0,0.001829036744311452,0.03172346577048302,20.24008560180664,0.19324477016925812,93.70072174072266,0.014542151242494583,0.24151799082756042,0.7087791562080383,-60.23636245727539,96.05545043945312,8.440653687102895e-07,0.0007414086139760911,9.741839408874512,4.0441653936795774e-07,34.76003646850586,1.358895502789892e-07,0.04155971482396126,0.3397345244884491,0.0765790194272995,0.16736343502998352,1.6570689922446036e-06,8.205801371730104e-09,0.027918804436922073,93.70072174072266,99.9964599609375,6.1558447228549085e-09,3.2573535690971767e-07,4.45203411914008e-08,91.04790496826172,0.05917436257004738,42.31037902832031,-6.037045001983643,14.75301742553711,7.961724281311035
56,17.734549045562744,2018-1-20-12-0-57-5-20-0,0.001829071668908,0.0005452803452499211,4.56939697265625,0.19275186955928802,55.380958557128906,0.04635358601808548,2.444448232650757,2.5686943531036377,-48.9109992980957,94.52529907226562,4.640312170067773e-07,0.0002001183311222121,1.0044817924499512,1.9430079589710658e-07,69.70921325683594,1.6895423868845683e-06,0.006276476196944714,0.472598671913147,0.015079168602824211,0.005686733406037092,4.074509888596367e-06,6.557476783797256e-09,0.0038363763596862555,55.380958557128906,99.93109893798828,3.3408795729883423e-09,3.943783667637035e-06,3.4082368927101925e-08,22.447511672973633,0.06590673327445984,42.568546295166016,-7.7563557624816895,8.639946937561035,7.014898777008057
