frame_number, elapsed_time (sec), localtime,emotion-1,emotion-2,emotion-3,emotion-4,emotion-5,emotion-6,emotion-7,emotion-8,emotion-9,expression-1,expression-2,expression-3,expression-4,expression-5,expression-6,expression-7,expression-8,expression-9,expression-10,expression-11,expression-12,expression-13,expression-14,expression-15,expression-16,expression-17,expression-18,expression-19,expression-20,expression-21,measurement-1,measurement-2,measurement-3,measurement-4
1,2.9325485229492188e-05,2018-1-20-15-44-17-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4791123867034912,2018-1-20-15-44-18-5-20-0,0.0039118267595767975,0.003385515185073018,0.32714757323265076,0.15028542280197144,4.181258678436279,0.010302575305104256,0.006227409932762384,0.43949857354164124,3.9169700145721436,77.1763916015625,6.963728651498968e-07,0.0005311870481818914,0.0006041873130016029,0.00015337350487243384,0.2651175260543823,0.0015313338954001665,3.1350605240731966e-06,1.3865558479153606e-08,5.036643457856371e-08,32.685543060302734,0.23878908157348633,4.181258678436279,0.6090272665023804,0.12856672704219818,46.72929382324219,1.2361775247882179e-07,6.71719613265509e-09,0.0004471081483643502,1.0442977327329572e-05,0.021247204393148422,37.99678421020508,15.908509254455566,-19.032676696777344,1.9573876857757568
3,0.9523665904998779,2018-1-20-15-44-18-5-20-0,0.0020280336029827595,0.00438664061948657,0.43271979689598083,0.18470311164855957,0.5680227279663086,0.004375397693365812,0.02318163402378559,0.19288870692253113,0.597338080406189,69.92631530761719,7.604347160850011e-07,0.0006592149729840457,0.18788351118564606,7.768684008624405e-05,0.028484852984547615,9.325685823569074e-06,5.705583680537529e-05,0.006034166552126408,9.864021558314562e-05,0.00037473379052244127,0.14110329747200012,0.5680227279663086,0.002585630165413022,0.023254577070474625,0.7992916107177734,1.211431595038448e-06,1.5818800420674961e-06,0.44114556908607483,2.601695086923428e-06,0.12035759538412094,37.577919006347656,17.781042098999023,-6.525876998901367,-3.206085443496704
4,1.4398868083953857,2018-1-20-15-44-19-5-20-0,0.001826119259931147,0.004516697023063898,0.4279506802558899,0.40229883790016174,0.04463702440261841,0.00016647485608700663,0.2877209484577179,0.19367830455303192,-69.4988784790039,67.06889343261719,3.9218485881065135e-07,0.04463702440261841,0.009873287752270699,0.0006233536987565458,0.06449518352746964,99.2843017578125,0.0001319503498962149,1.069610357284546,0.00028124646632932127,0.00014011922758072615,0.021449247375130653,8.507060300644298e-08,6.948712348937988,3.8185511641586345e-08,0.0018950903322547674,4.0545627966181996e-10,1.6037416799008497e-06,0.08321060240268707,6.3404409047507215e-06,0.008085769601166248,38.336082458496094,18.4434871673584,-9.517512321472168,-2.944864511489868
5,1.885502576828003,2018-1-20-15-44-19-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.353370189666748,2018-1-20-15-44-20-5-20-0,0.002975094597786665,6.207371916389093e-05,0.4272855818271637,97.69528198242188,2.676389217376709,0.10395393520593643,12.148540496826172,7.333785057067871,-28.20984649658203,96.71359252929688,5.236701028366042e-08,0.003990769386291504,0.002852106699720025,0.021631872281432152,98.43775177001953,2.0127102207112557e-09,1.105601199924422e-06,73.50324249267578,8.973472176876385e-06,0.8729050755500793,0.819276750087738,2.676389217376709,95.97760772705078,1.895041584968567,45.001773834228516,1.5258532357620425e-06,1.725633592286613e-05,0.007765902206301689,0.0013714863453060389,0.10436558723449707,42.152530670166016,-5.090204238891602,2.690561294555664,-14.346419334411621
7,2.686406373977661,2018-1-20-15-44-20-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3.013364791870117,2018-1-20-15-44-20-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3.381463050842285,2018-1-20-15-44-21-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3.7124171257019043,2018-1-20-15-44-21-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4.062994956970215,2018-1-20-15-44-21-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4.393099308013916,2018-1-20-15-44-22-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,4.74756121635437,2018-1-20-15-44-22-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5.075235843658447,2018-1-20-15-44-22-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5.3996241092681885,2018-1-20-15-44-23-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
