frame_number, elapsed_time (sec), localtime,emotion-1,emotion-2,emotion-3,emotion-4,emotion-5,emotion-6,emotion-7,emotion-8,emotion-9,expression-1,expression-2,expression-3,expression-4,expression-5,expression-6,expression-7,expression-8,expression-9,expression-10,expression-11,expression-12,expression-13,expression-14,expression-15,expression-16,expression-17,expression-18,expression-19,expression-20,expression-21,measurement-1,measurement-2,measurement-3,measurement-4
1,2.3603439331054688e-05,2018-1-20-12-0-20-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.38611316680908203,2018-1-20-12-0-20-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2800545692443848,2018-1-20-12-0-21-5-20-0,0.0018290141597390175,0.0036419762764126062,0.42585501074790955,0.40159082412719727,0.0010778418509289622,0.0056317998096346855,0.032868389040231705,0.24185048043727875,-1.5874710083007812,95.26499938964844,4.393712970340857e-06,0.0010778418509289622,6.665255932603031e-05,6.637365913775284e-06,5.288461208343506,4.857427029492101e-06,0.0026621981523931026,6.091776867833687e-06,0.00025754322996363044,1.1772443056106567,1.1239161494813743e-06,4.440142475914399e-09,6.932066440582275,6.94093614583835e-05,18.938175201416016,3.1426698114955798e-06,0.0024827432353049517,1.7164307791972533e-05,5.699340545106679e-05,0.2521277964115143,43.014286041259766,-6.991601467132568,8.416828155517578,-2.7070000171661377
4,1.5183722972869873,2018-1-20-12-0-22-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.7812035083770752,2018-1-20-12-0-22-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.062476396560669,2018-1-20-12-0-22-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2.3377127647399902,2018-1-20-12-0-22-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.586505651473999,2018-1-20-12-0-23-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.84373140335083,2018-1-20-12-0-23-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3.1121881008148193,2018-1-20-12-0-23-5-20-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3.5457770824432373,2018-1-20-12-0-24-5-20-0,0.0018290786538273096,0.002726833801716566,0.4259013533592224,0.19293159246444702,0.0024101759772747755,0.006831711623817682,0.05439954623579979,0.3048027753829956,-3.6796493530273438,97.04627227783203,2.5954159355023876e-05,5.069001781521365e-05,6.724333616148215e-06,6.038311628486781e-09,12.260390281677246,1.2193333148724506e-11,0.0009296377538703382,0.002684531034901738,0.00012802281707990915,0.0010473738657310605,9.789363986101307e-08,2.7904061994377116e-07,0.012620256282389164,0.0024101759772747755,17.427316665649414,1.8262760193010763e-07,3.362666393513791e-05,1.1361239558027592e-06,0.03231273591518402,0.09865405410528183,38.6960334777832,4.53941011428833,12.920064926147461,0.46349871158599854
12,3.9793195724487305,2018-1-20-12-0-24-5-20-0,0.0018290664302185178,0.004511767998337746,0.4463658630847931,0.19283336400985718,1.0825095176696777,0.004621170926839113,0.024194110184907913,0.19585385918617249,-0.6234588623046875,98.25115203857422,6.955946219022735e-08,0.00028115318855270743,0.028654057532548904,2.3878283172962256e-05,0.24526603519916534,1.557128780405037e-05,5.274719114822801e-06,1.3424940334516577e-05,6.534680142067373e-05,0.28753989934921265,2.6574757612252142e-06,2.3747703803422837e-09,0.00782264955341816,1.0825095176696777,99.54778289794922,5.062375407760555e-09,3.890747279911011e-08,4.391451057017548e-06,0.08977764844894409,0.2633737325668335,41.31229019165039,1.8571518659591675,22.243091583251953,11.796806335449219
